,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.027414381504058838,0.2534103989601135,0.13367682695388794,0.12475502490997314,0.12978190183639526,0.14601778984069824,0.12576550245285034,0.16048985719680786,0.1156960129737854,0.2622569799423218,0.1050187349319458,0.20087015628814697,0.11916518211364746,0.22531622648239136,0.1338856816291809,0.13897567987442017,0.17651337385177612,0.14721405506134033,0.13305312395095825,0.12713265419006348,0.2002914547920227,0.1509045958518982,0.17489612102508545,0.13289839029312134,0.3877626061439514,0.271681547164917,0.10235530138015747,0.0683470368385315,0.29665130376815796,0.26104050874710083,0.12688177824020386,0.10294860601425171,0.351884126663208,0.13785403966903687,0.24729275703430176,0.12002116441726685,0.14705681800842285,0.11991900205612183,0.13916552066802979,0.15575063228607178,0.16087573766708374,0.04505795240402222,0.20912837982177734,0.19306576251983643,0.12715941667556763,0.18957555294036865,0.1309555172920227
adamts_metallopeptidase,0.027414381504058838,0.0,0.2259960174560547,0.11379224061965942,0.10487043857574463,0.10989731550216675,0.12613320350646973,0.10588091611862183,0.14060527086257935,0.09581142663955688,0.23484259843826294,0.08513414859771729,0.17345577478408813,0.09928059577941895,0.20543164014816284,0.11400109529495239,0.11909109354019165,0.1566287875175476,0.12732946872711182,0.11316853761672974,0.10724806785583496,0.1804068684577942,0.13102000951766968,0.1474817395210266,0.11301380395889282,0.3678780198097229,0.2517969608306885,0.08247071504592896,0.04846245050430298,0.29533815383911133,0.233626127243042,0.10699719190597534,0.07553422451019287,0.32446974515914917,0.11796945333480835,0.21987837553024292,0.10013657808303833,0.12717223167419434,0.10003441572189331,0.11928093433380127,0.13586604595184326,0.14099115133285522,0.04623115062713623,0.1817139983177185,0.1731811761856079,0.10727483034133911,0.19074875116348267,0.11107093095779419
adrenoceptor,0.2534103989601135,0.2259960174560547,0.0,0.20043951272964478,0.1801202893257141,0.17417675256729126,0.19041264057159424,0.17016035318374634,0.2225956916809082,0.1786065697669983,0.14071983098983765,0.1494135856628418,0.07671022415161133,0.1859278678894043,0.26971107721328735,0.20064836740493774,0.18337053060531616,0.11539185047149658,0.21397674083709717,0.17744797468185425,0.17152750492095947,0.2596939206123352,0.1952994465827942,0.07851427793502808,0.19966107606887817,0.3352956175804138,0.1803826093673706,0.1691179871559143,0.1860852837562561,0.4520488977432251,0.06653308868408203,0.1549634337425232,0.15046179294586182,0.23034697771072388,0.11657828092575073,0.12536197900772095,0.16441601514816284,0.20242208242416382,0.18668168783187866,0.20127135515213013,0.21785646677017212,0.22298157215118408,0.2220594882965088,0.09278035163879395,0.1717900037765503,0.19392210245132446,0.24193578958511353,0.19771820306777954
alcohol_dehydrogenase,0.13367682695388794,0.11379224061965942,0.20043951272964478,0.0,0.05372124910354614,0.07578909397125244,0.09202498197555542,0.07177269458770752,0.08945608139038086,0.0446622371673584,0.20928609371185303,0.05102592706680298,0.14789927005767822,0.034073472023010254,0.16824114322662354,0.05285853147506714,0.08498287200927734,0.1225205659866333,0.07618027925491333,0.06516611576080322,0.06706219911575317,0.1292576789855957,0.09691178798675537,0.1219252347946167,0.061864614486694336,0.3337697982788086,0.20064777135849,0.03132152557373047,0.06532979011535645,0.40913039445877075,0.20806962251663208,0.07288897037506104,0.14730721712112427,0.29891324043273926,0.08386123180389404,0.194321870803833,0.06602835655212402,0.07602304220199585,0.048885226249694824,0.06813174486160278,0.08471685647964478,0.08984196186065674,0.10130399465560913,0.1561574935913086,0.1390729546546936,0.056125640869140625,0.24582159519195557,0.040149152278900146
aldehyde_dehydrogenase,0.12475502490997314,0.10487043857574463,0.1801202893257141,0.05372124910354614,0.0,0.024281442165374756,0.08310317993164062,0.06285089254379272,0.04247540235519409,0.035740435123443604,0.18896687030792236,0.042104125022888184,0.12758004665374756,0.039209604263305664,0.12126046419143677,0.05393010377883911,0.07606106996536255,0.10220134258270264,0.045296549797058105,0.05624431371688843,0.04697525501251221,0.10503625869750977,0.08798998594284058,0.10160601139068604,0.05294281244277954,0.3063995838165283,0.15366709232330322,0.022399723529815674,0.05640798807144165,0.40020859241485596,0.18775039911270142,0.025156855583190918,0.13838541507720947,0.2785940170288086,0.06354200839996338,0.17400264739990234,0.05229663848876953,0.022301793098449707,0.03996342420578003,0.021151065826416016,0.03773617744445801,0.04286128282546997,0.09238219261169434,0.13583827018737793,0.09593290090560913,0.04720383882522583,0.23689979314804077,0.05099993944168091
aldo_keto_reductase,0.12978190183639526,0.10989731550216675,0.17417675256729126,0.07578909397125244,0.024281442165374756,0.0,0.0657622218132019,0.045509934425354004,0.06675684452056885,0.05395615100860596,0.1830233335494995,0.024763166904449463,0.12163650989532471,0.06127744913101196,0.14506065845489502,0.07599794864654541,0.05872011184692383,0.09625780582427979,0.06957799196243286,0.052797555923461914,0.02269381284713745,0.11086022853851318,0.07064902782440186,0.09566247463226318,0.07375383377075195,0.3075070381164551,0.17794853448867798,0.04446756839752197,0.06143486499786377,0.4052354693412781,0.18180686235427856,0.04662621021270752,0.12104445695877075,0.27265048027038574,0.05759847164154053,0.1680591106414795,0.03976559638977051,0.032132863998413086,0.0408707857131958,0.04543250799179077,0.062017619609832764,0.06714272499084473,0.09740906953811646,0.12989473342895508,0.11281019449234009,0.057388126850128174,0.2419266700744629,0.07306778430938721
alkaline_phosphatase,0.14601778984069824,0.12613320350646973,0.19041264057159424,0.09202498197555542,0.08310317993164062,0.0657622218132019,0.0,0.03114938735961914,0.11883801221847534,0.07019203901290894,0.1992592215538025,0.04099905490875244,0.13787239789962769,0.07751333713531494,0.1489749550819397,0.09223383665084839,0.0702480673789978,0.11249369382858276,0.10556221008300781,0.06737697124481201,0.06311297416687012,0.15127938985824585,0.07456332445144653,0.11189836263656616,0.09124654531478882,0.31903499364852905,0.2147882580757141,0.06070345640182495,0.07767075300216675,0.42147135734558105,0.19804275035858154,0.06165754795074463,0.10668390989303589,0.2888863682746887,0.0738343596458435,0.18429499864578247,0.034517765045166016,0.09789508581161499,0.0782671570777893,0.09751367568969727,0.11409878730773926,0.11922389268875122,0.11364495754241943,0.14613062143325806,0.12904608249664307,0.08550757169723511,0.25816255807876587,0.08930367231369019
arachidonate_lipoxygenase,0.12576550245285034,0.10588091611862183,0.17016035318374634,0.07177269458770752,0.06285089254379272,0.045509934425354004,0.03114938735961914,0.0,0.09858572483062744,0.049939751625061035,0.1790069341659546,0.02074676752090454,0.11762011051177979,0.05726104974746704,0.1357150673866272,0.07198154926300049,0.03909868001937866,0.09224140644073486,0.08530992269515991,0.04878115653991699,0.04286068677902222,0.13102710247039795,0.06130343675613403,0.09164607524871826,0.07099425792694092,0.2878856062889099,0.1945359706878662,0.04045116901397705,0.05741846561431885,0.40121906995773315,0.17779046297073364,0.0426098108291626,0.07553452253341675,0.2686340808868408,0.053582072257995605,0.16404271125793457,0.021257877349853516,0.07764279842376709,0.058014869689941406,0.07726138830184937,0.09384649991989136,0.09897160530090332,0.09339267015457153,0.12587833404541016,0.10879379510879517,0.06525528430938721,0.23791027069091797,0.06905138492584229
arf_gtpase,0.16048985719680786,0.14060527086257935,0.2225956916809082,0.08945608139038086,0.04247540235519409,0.06675684452056885,0.11883801221847534,0.09858572483062744,0.0,0.07147526741027832,0.23144227266311646,0.0778389573097229,0.17005544900894165,0.07494443655014038,0.07878506183624268,0.08966493606567383,0.11179590225219727,0.14467674493789673,0.08590102195739746,0.09197914600372314,0.058747828006744385,0.10520952939987183,0.07501250505447388,0.14408141374588013,0.058987200260162354,0.2892070412635803,0.13660204410552979,0.05813455581665039,0.09214282035827637,0.4359434247016907,0.2302258014678955,0.06763225793838501,0.1741202473640442,0.3210694193840027,0.10601741075515747,0.21647804975509644,0.09284138679504395,0.054304301738739014,0.040570855140686035,0.021324336528778076,0.02054363489151001,0.025796234607696533,0.12811702489852905,0.17831367254257202,0.13840830326080322,0.07304632663726807,0.2726346254348755,0.08673477172851562
carbonic_anhydrase,0.1156960129737854,0.09581142663955688,0.1786065697669983,0.0446622371673584,0.035740435123443604,0.05395615100860596,0.07019203901290894,0.049939751625061035,0.07147526741027832,0.0,0.18745315074920654,0.029192984104156494,0.12606632709503174,0.023850679397583008,0.14949047565460205,0.04263573884963989,0.06314992904663086,0.10068762302398682,0.05819946527481079,0.047185301780700684,0.049081385135650635,0.11127686500549316,0.07507884502410889,0.10009229183197021,0.0438838005065918,0.3119368553161621,0.18266695737838745,0.01334071159362793,0.047348976135253906,0.3911495804786682,0.1862366795539856,0.05105602741241455,0.12547427415847778,0.2770802974700928,0.06202828884124756,0.17248892784118652,0.04419541358947754,0.05804222822189331,0.030904412269592285,0.050150930881500244,0.06673604249954224,0.0718611478805542,0.08332318067550659,0.1343245506286621,0.11724001169204712,0.038144826889038086,0.22784078121185303,0.041940927505493164
