,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.06285780668258667,0.3110963702201843,0.08806192874908447,0.09698140621185303,0.15390872955322266,0.20967233180999756,0.14373141527175903,0.1632196307182312,0.08019280433654785,0.227772057056427,0.11867791414260864,0.24169093370437622,0.06952077150344849,0.24913352727890015,0.12791180610656738,0.1414279341697693,0.17323976755142212,0.1062745451927185,0.11171549558639526,0.12194818258285522,0.23637127876281738,0.1720098853111267,0.1643127202987671,0.14963239431381226,0.575189471244812,0.3130375146865845,0.05059409141540527,0.07696950435638428,0.363142728805542,0.2928508520126343,0.07209944725036621,0.23265427350997925,0.37084221839904785,0.10287678241729736,0.26714611053466797,0.12122905254364014,0.14233821630477905,0.11111974716186523,0.147891104221344,0.16808485984802246,0.1722366213798523,0.1069379448890686,0.24734479188919067,0.12867730855941772,0.10028403997421265,0.612791895866394,0.15634191036224365
adamts_metallopeptidase,0.06285780668258667,0.0,0.3168908953666687,0.09385645389556885,0.1027759313583374,0.15970325469970703,0.21546685695648193,0.13749361038208008,0.15698182582855225,0.08598732948303223,0.23356658220291138,0.12447243928909302,0.2474854588508606,0.09019368886947632,0.2549280524253845,0.13370633125305176,0.14722245931625366,0.16700196266174316,0.11206907033920288,0.11751002073287964,0.1277427077293396,0.24216580390930176,0.17780441045761108,0.17010724544525146,0.1433945894241333,0.5689516663551331,0.3067997097969055,0.05638861656188965,0.07841825485229492,0.36147451400756836,0.29864537715911865,0.06586164236068726,0.23734962940216064,0.3766367435455322,0.10867130756378174,0.27294063568115234,0.1270235776901245,0.14813274145126343,0.10488194227218628,0.14165329933166504,0.1618470549583435,0.16599881649017334,0.16979575157165527,0.24110698699951172,0.1344718337059021,0.10607856512069702,0.6185864210128784,0.17701482772827148
adrenoceptor,0.3110963702201843,0.3168908953666687,0.0,0.29797011613845825,0.3068895936012268,0.34370070695877075,0.39266180992126465,0.3257972002029419,0.25871431827545166,0.29010099172592163,0.2467237114906311,0.2726907730102539,0.0694054365158081,0.2943073511123657,0.4098886251449585,0.33781999349594116,0.34171062707901,0.18394088745117188,0.3161827325820923,0.2724705934524536,0.331856369972229,0.44627946615219116,0.3741656541824341,0.14678364992141724,0.2845735549926758,0.5744841694831848,0.20321553945541382,0.26050227880477905,0.330333411693573,0.4530092477798462,0.13186389207839966,0.2541652321815491,0.27635931968688965,0.353313148021698,0.20821958780288696,0.1875876784324646,0.3311372399330139,0.31458723545074463,0.24606090784072876,0.25381338596343994,0.23713171482086182,0.22946786880493164,0.3748781681060791,0.10983586311340332,0.28742820024490356,0.3101922273635864,0.5726841688156128,0.3811284899711609
alcohol_dehydrogenase,0.08806192874908447,0.09385645389556885,0.29797011613845825,0.0,0.04726982116699219,0.10419714450836182,0.19654607772827148,0.1237337589263916,0.14322197437286377,0.06706655025482178,0.21464580297470093,0.10555166006088257,0.22856467962265015,0.055011093616485596,0.23600727319717407,0.11478555202484131,0.1283016800880432,0.1532421112060547,0.05593466758728027,0.09858924150466919,0.10882192850112915,0.2232450246810913,0.15888363122940063,0.15118646621704102,0.12963473796844482,0.5551918148994446,0.29303985834121704,0.0374678373336792,0.10729897022247314,0.3477146625518799,0.2797245979309082,0.05210179090499878,0.21952801942825317,0.3577159643173218,0.08975052833557129,0.2540198564529419,0.10810279846191406,0.09262663125991821,0.0911220908164978,0.12789344787597656,0.14808720350265503,0.15223896503448486,0.19499987363815308,0.22734713554382324,0.11555105447769165,0.08715778589248657,0.599665641784668,0.14183223247528076
aldehyde_dehydrogenase,0.09698140621185303,0.1027759313583374,0.3068895936012268,0.04726982116699219,0.0,0.05692732334136963,0.20546555519104004,0.1395246386528015,0.101229727268219,0.07598602771759033,0.22356528043746948,0.06699460744857788,0.2374841570854187,0.08019238710403442,0.1901535987854004,0.12370502948760986,0.13722115755081177,0.1690329909324646,0.10206776857376099,0.10746324062347412,0.1177414059638977,0.23216450214385986,0.1678031086921692,0.16010594367980957,0.14542561769485474,0.5709826946258545,0.2764504551887512,0.046387314796447754,0.1162184476852417,0.3363794684410095,0.28864407539367676,0.06789267063140869,0.22844749689102173,0.36663544178009033,0.09867000579833984,0.26293933391571045,0.11702227592468262,0.045356810092926025,0.10691297054290771,0.1165582537651062,0.12604105472564697,0.130476176738739,0.16918200254440308,0.24313801527023315,0.1244705319404602,0.09607726335525513,0.6085851192474365,0.1670135259628296
aldo_keto_reductase,0.15390872955322266,0.15970325469970703,0.34370070695877075,0.10419714450836182,0.05692732334136963,0.0,0.2390902042388916,0.19645196199417114,0.12618672847747803,0.13291335105895996,0.2603763937950134,0.07100993394851685,0.27429527044296265,0.13711971044540405,0.21511059999465942,0.1806323528289795,0.1941484808921814,0.2009601593017578,0.12818467617034912,0.13242024183273315,0.0787842869758606,0.20820343494415283,0.22473043203353882,0.19691705703735352,0.17988091707229614,0.6029098629951477,0.30140745639801025,0.10331463813781738,0.17314577102661133,0.36133646965026855,0.3254551887512207,0.12481999397277832,0.28537482023239136,0.4034465551376343,0.1354811191558838,0.2997504472732544,0.15064692497253418,0.07031381130218506,0.16384029388427734,0.14151525497436523,0.150998055934906,0.15543317794799805,0.17319732904434204,0.27506518363952637,0.18139785528182983,0.14002859592437744,0.6453962326049805,0.22227829694747925
alkaline_phosphatase,0.20967233180999756,0.21546685695648193,0.39266180992126465,0.19654607772827148,0.20546555519104004,0.2390902042388916,0.0,0.09989488124847412,0.26264703273773193,0.18867695331573486,0.336256206035614,0.16808027029037476,0.32325637340545654,0.19288331270217896,0.2826053500175476,0.2363959550857544,0.16562169790267944,0.20872092247009277,0.21475869417190552,0.22019964456558228,0.23043233156204224,0.3448554277420044,0.2804940342903137,0.2727968692779541,0.249059796333313,0.6106706261634827,0.3485186696052551,0.15907824039459229,0.22890937328338623,0.38733649253845215,0.3466164469718933,0.17152684926986694,0.116302490234375,0.47932636737823486,0.21136093139648438,0.3605777621269226,0.08844327926635742,0.25082236528396606,0.21054714918136597,0.24731850624084473,0.2619117498397827,0.25424790382385254,0.27026766538619995,0.28282594680786133,0.23716145753860474,0.20876818895339966,0.721276044845581,0.2797044515609741
arachidonate_lipoxygenase,0.14373141527175903,0.13749361038208008,0.3257972002029419,0.1237337589263916,0.1395246386528015,0.19645196199417114,0.09989488124847412,0.0,0.1627521514892578,0.11294066905975342,0.24247288703918457,0.1515844464302063,0.2563917636871338,0.12694239616394043,0.1827104687690735,0.17045503854751587,0.06572681665420532,0.17277228832244873,0.148817777633667,0.15425872802734375,0.1644914150238037,0.2749611735343933,0.18651872873306274,0.17901355028152466,0.14916491508483887,0.5747219920158386,0.3125700354576111,0.09313732385635376,0.1629684567451477,0.287441611289978,0.30755168199539185,0.07163196802139282,0.09985601902008057,0.3855430483818054,0.11757761240005493,0.28184694051742554,0.07194745540618896,0.18488144874572754,0.11065226793289185,0.1474236249923706,0.16761738061904907,0.1717691421508789,0.25066936016082764,0.24687731266021729,0.1516675353050232,0.13887393474578857,0.6274927258491516,0.2137635350227356
arf_gtpase,0.1632196307182312,0.15698182582855225,0.25871431827545166,0.14322197437286377,0.101229727268219,0.12618672847747803,0.26264703273773193,0.1627521514892578,0.0,0.0983043909072876,0.20096039772033691,0.14053630828857422,0.18930888175964355,0.1464306116104126,0.20066970586776733,0.18994325399398804,0.17866557836532593,0.07477343082427979,0.11374378204345703,0.11797934770584106,0.18397963047027588,0.2944493889808655,0.21112060546875,0.137501060962677,0.053694188594818115,0.4767231345176697,0.17522072792053223,0.11262553930282593,0.18245667219161987,0.23514974117279053,0.21266895532608032,0.09112018346786499,0.16719186305999756,0.34403055906295776,0.07606512308120728,0.22663027048110962,0.1832605004310608,0.05587291717529297,0.05209988355636597,0.015328526496887207,0.02481132745742798,0.02924644947052002,0.24272370338439941,0.14887845516204834,0.15527373552322388,0.15836215019226074,0.585980236530304,0.23325175046920776
carbonic_anhydrase,0.08019280433654785,0.08598732948303223,0.29010099172592163,0.06706655025482178,0.07598602771759033,0.13291335105895996,0.18867695331573486,0.11294066905975342,0.0983043909072876,0.0,0.2067766785621643,0.09768253564834595,0.22069555521011353,0.06315267086029053,0.22813814878463745,0.10691642761230469,0.12043255567550659,0.10832452774047852,0.08527916669845581,0.09072011709213257,0.10095280408859253,0.2153759002685547,0.151014506816864,0.1433173418045044,0.08471715450286865,0.5102742314338684,0.24812227487564087,0.029598712921142578,0.09942984580993652,0.3027970790863037,0.24622005224227905,0.041308701038360596,0.2007429599761963,0.34984683990478516,0.08188140392303467,0.24615073204040527,0.10023367404937744,0.12134283781051636,0.04620450735092163,0.08297586441040039,0.10316962003707886,0.10732138156890869,0.18713074922561646,0.18242955207824707,0.10768193006515503,0.07928866147994995,0.5917965173721313,0.1499738097190857
