,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.05039048194885254,0.23442059755325317,0.07142788171768188,0.10308998823165894,0.1551734209060669,0.12002408504486084,0.07469171285629272,0.18015551567077637,0.07889282703399658,0.23331403732299805,0.13296186923980713,0.19670701026916504,0.07495284080505371,0.14892977476119995,0.12627118825912476,0.08246660232543945,0.07813936471939087,0.09775102138519287,0.1464327573776245,0.1169743537902832,0.12591594457626343,0.08688867092132568,0.13697248697280884,0.07497960329055786,0.38150131702423096,0.18193429708480835,0.04068833589553833,0.11992669105529785,0.19022440910339355,0.24664747714996338,0.050553202629089355,0.08652901649475098,0.30842524766921997,0.1234251856803894,0.2336561679840088,0.10390007495880127,0.11263835430145264,0.06419801712036133,0.16547709703445435,0.1793203353881836,0.17991042137145996,0.1839451789855957,0.1807866096496582,0.07718181610107422,0.0933111310005188,0.5126407742500305,0.1550719141960144
adamts_metallopeptidase,0.05039048194885254,0.0,0.22150802612304688,0.09329485893249512,0.12495696544647217,0.17704039812088013,0.14189106225967407,0.09655869007110596,0.16724294424057007,0.10075980424880981,0.22040146589279175,0.15437531471252441,0.18379443883895874,0.09681981801986694,0.15750938653945923,0.148138165473938,0.10433357954025269,0.06522679328918457,0.1196179986000061,0.16829973459243774,0.13884133100509644,0.14778292179107666,0.10875564813613892,0.12405991554260254,0.0968465805053711,0.36858874559402466,0.16902172565460205,0.06255531311035156,0.15974855422973633,0.2406148910522461,0.23373490571975708,0.08534181118011475,0.10839599370956421,0.29551267623901367,0.1105126142501831,0.2207435965538025,0.1257670521736145,0.13450533151626587,0.08606499433517456,0.15256452560424805,0.1664077639579773,0.16699784994125366,0.13355469703674316,0.1678740382194519,0.09904879331588745,0.11517810821533203,0.4997282028198242,0.1464366316795349
adrenoceptor,0.23442059755325317,0.22150802612304688,0.0,0.21125370264053345,0.18102490901947021,0.2604333162307739,0.27306801080703735,0.22773563861846924,0.1889183521270752,0.2319367527961731,0.15488070249557495,0.24542975425720215,0.037713587284088135,0.22799676656723022,0.24856382608413696,0.27931511402130127,0.23551052808761597,0.1562812328338623,0.2169111967086792,0.2332596778869629,0.2700182795524597,0.27895987033843994,0.2361699938774109,0.09744811058044434,0.20861399173736572,0.3772016763687134,0.17763465642929077,0.19373226165771484,0.2909255027770996,0.4026902914047241,0.09790301322937012,0.19036614894866943,0.202256441116333,0.17510086297988892,0.13218802213668823,0.1941317915916443,0.2569440007209778,0.23179852962493896,0.18335819244384766,0.17423993349075317,0.18808317184448242,0.1886732578277588,0.303317666053772,0.05521070957183838,0.223136305809021,0.2463550567626953,0.473116397857666,0.23749107122421265
alcohol_dehydrogenase,0.07142788171768188,0.09329485893249512,0.21125370264053345,0.0,0.03166210651397705,0.08374553918838501,0.11007529497146606,0.06474292278289795,0.137229323387146,0.0689440369606018,0.21014714241027832,0.12301307916641235,0.1735401153564453,0.06500405073165894,0.11262726783752441,0.11632239818572998,0.07251781225204468,0.05497246980667114,0.03632092475891113,0.08500266075134277,0.10702556371688843,0.11596715450286865,0.07463091611862183,0.11380559206008911,0.05315130949020386,0.35833442211151123,0.15876740217208862,0.030739545822143555,0.12793278694152832,0.23969757556915283,0.22348058223724365,0.02882707118988037,0.0722915530204773,0.28525835275650024,0.08049899339675903,0.1932765245437622,0.0939512848854065,0.07267528772354126,0.02789551019668579,0.12255090475082397,0.13639414310455322,0.1369842290878296,0.2020089030265808,0.15761971473693848,0.061597228050231934,0.08336234092712402,0.4816398024559021,0.13618230819702148
aldehyde_dehydrogenase,0.10308998823165894,0.12495696544647217,0.18102490901947021,0.03166210651397705,0.0,0.07940840721130371,0.14173740148544312,0.096405029296875,0.10556721687316895,0.09778088331222534,0.1799183487892151,0.1546751856803894,0.14331132173538208,0.09666615724563599,0.13373488187789917,0.14798450469970703,0.10417991876602173,0.0760800838470459,0.06798303127288818,0.11666476726531982,0.13868767023086548,0.1476292610168457,0.10629302263259888,0.08357679843902588,0.07425892353057861,0.332872211933136,0.17987501621246338,0.062401652336120605,0.15959489345550537,0.2713596820831299,0.19325178861618042,0.06048917770385742,0.10395365953445435,0.255029559135437,0.04883688688278198,0.16161441802978516,0.12561339139938354,0.09744346141815186,0.04900312423706055,0.09088879823684692,0.10473203659057617,0.10532212257385254,0.22311651706695557,0.12739092111587524,0.09325933456420898,0.11502444744110107,0.44997769594192505,0.15728992223739624
aldo_keto_reductase,0.1551734209060669,0.17704039812088013,0.2604333162307739,0.08374553918838501,0.07940840721130371,0.0,0.19382083415985107,0.14848846197128296,0.18497562408447266,0.15268957614898682,0.2593267560005188,0.20675861835479736,0.2227197289466858,0.14874958992004395,0.19637280702590942,0.200067937374115,0.1562633514404297,0.13871800899505615,0.11826193332672119,0.11672055721282959,0.19077110290527344,0.19971269369125366,0.15837645530700684,0.1629852056503296,0.13689684867858887,0.4122806191444397,0.24251294136047363,0.11448508501052856,0.21167832612991333,0.32344311475753784,0.27266019582748413,0.11257261037826538,0.1560370922088623,0.3344379663467407,0.1282452940940857,0.24102282524108887,0.1776968240737915,0.08190757036209106,0.1116410493850708,0.17029720544815063,0.18414044380187988,0.18473052978515625,0.2857544422149658,0.20679932832717896,0.14534276723861694,0.16710788011550903,0.5293861031532288,0.2199278473854065
alkaline_phosphatase,0.12002408504486084,0.14189106225967407,0.27306801080703735,0.11007529497146606,0.14173740148544312,0.19382083415985107,0.0,0.1133391261100769,0.21880292892456055,0.11754024028778076,0.2719614505767822,0.1716092824935913,0.23535442352294922,0.08645176887512207,0.18757718801498413,0.16491860151290894,0.12111401557922363,0.11678677797317505,0.13639843463897705,0.1850801706314087,0.15562176704406738,0.1645633578300476,0.12553608417510986,0.17561990022659302,0.11362701654434204,0.42014873027801514,0.22058171033859253,0.07933574914932251,0.17652899026870728,0.2882937788963318,0.28529489040374756,0.1021222472190857,0.12517642974853516,0.34707266092300415,0.16207259893417358,0.27230358123779297,0.09965986013412476,0.15128576755523682,0.10284543037414551,0.20412451028823853,0.21796774864196777,0.21855783462524414,0.2638232111930847,0.21943402290344238,0.1158292293548584,0.13195854425430298,0.5512881875038147,0.16657084226608276
arachidonate_lipoxygenase,0.07469171285629272,0.09655869007110596,0.22773563861846924,0.06474292278289795,0.096405029296875,0.14848846197128296,0.1133391261100769,0.0,0.17347055673599243,0.07220786809921265,0.2266290783882141,0.1262769103050232,0.1900220513343811,0.06826788187026978,0.1177552342414856,0.11958622932434082,0.043753206729888916,0.07145440578460693,0.08730423450469971,0.13598597049713135,0.11004120111465454,0.11923098564147949,0.045569002628326416,0.1302875280380249,0.06829464435577393,0.374816358089447,0.17524933815002441,0.034003376960754395,0.13119661808013916,0.24148285388946533,0.23996251821517944,0.038521647453308105,0.07984405755996704,0.30174028873443604,0.11674022674560547,0.22697120904922485,0.06242084503173828,0.10219156742095947,0.053751230239868164,0.1587921380996704,0.17263537645339966,0.17322546243667603,0.2184908390045166,0.17410165071487427,0.03916722536087036,0.08662617206573486,0.5059558153152466,0.14838695526123047
arf_gtpase,0.18015551567077637,0.16724294424057007,0.1889183521270752,0.137229323387146,0.10556721687316895,0.18497562408447266,0.21880292892456055,0.17347055673599243,0.0,0.1776716709136963,0.18781179189682007,0.19116467237472534,0.15120476484298706,0.17373168468475342,0.19429874420166016,0.22505003213882446,0.18124544620513916,0.1020161509513855,0.12237989902496338,0.07369816303253174,0.2157531976699829,0.22469478845596313,0.18190491199493408,0.09147024154663086,0.15434890985488892,0.22836631536483765,0.13829857110977173,0.13946717977523804,0.2366604208946228,0.3484252095222473,0.2011452317237854,0.13610106706619263,0.1479913592338562,0.262923002243042,0.05673032999038696,0.16950786113739014,0.20267891883850098,0.10851114988327026,0.12909311056137085,0.014678418636322021,0.021179616451263428,0.025257647037506104,0.24905258417129517,0.13528436422348022,0.1688712239265442,0.1920899748802185,0.45787113904953003,0.18322598934173584
carbonic_anhydrase,0.07889282703399658,0.10075980424880981,0.2319367527961731,0.0689440369606018,0.09778088331222534,0.15268957614898682,0.11754024028778076,0.07220786809921265,0.1776716709136963,0.0,0.23083019256591797,0.13047802448272705,0.19422316551208496,0.07246899604797363,0.13350951671600342,0.12378734350204468,0.07998275756835938,0.07565551996231079,0.08233076333999634,0.13101249933242798,0.11449050903320312,0.12343209981918335,0.0844048261642456,0.13448864221572876,0.07249575853347778,0.3790174722671509,0.17945045232772827,0.03820449113845825,0.13539773225784302,0.24716252088546753,0.2441636323928833,0.04845905303955078,0.0840451717376709,0.3059414029121399,0.12094134092330933,0.2311723232269287,0.10141623020172119,0.0972180962562561,0.048777759075164795,0.16299325227737427,0.17683649063110352,0.17742657661437988,0.22269195318222046,0.17830276489257812,0.07469797134399414,0.09082728624343872,0.5101569294929504,0.15258806943893433
