,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.0504109263420105,0.09731906652450562,0.03763091564178467,0.029526352882385254,0.02985435724258423,0.08138501644134521,0.058754682540893555,0.030347883701324463,0.03344380855560303,0.09489727020263672,0.028229594230651855,0.061140239238739014,0.03526252508163452,0.08269524574279785,0.04015845060348511,0.0781862735748291,0.061646461486816406,0.059660911560058594,0.04979205131530762,0.030376017093658447,0.07034432888031006,0.08671313524246216,0.04378020763397217,0.022494196891784668,0.19181174039840698,0.10768157243728638,0.018785178661346436,0.027824997901916504,0.1664716601371765,0.08201402425765991,0.040266990661621094,0.10281455516815186,0.09321296215057373,0.047019362449645996,0.07764029502868652,0.06132054328918457,0.036516427993774414,0.020366430282592773,0.028481602668762207,0.043882012367248535,0.03991192579269409,0.043331682682037354,0.0658268928527832,0.08197790384292603,0.038621485233306885,0.08904331922531128,0.046060383319854736
adamts_metallopeptidase,0.0504109263420105,0.0,0.09260493516921997,0.050471484661102295,0.020884573459625244,0.042694926261901855,0.0505368709564209,0.023836374282836914,0.031994521617889404,0.046284377574920654,0.09018313884735107,0.02351546287536621,0.05642610788345337,0.04810309410095215,0.06367617845535278,0.052999019622802734,0.06026488542556763,0.05693233013153076,0.061307549476623535,0.04467809200286865,0.043216586112976074,0.07243472337722778,0.06879174709320068,0.03906607627868652,0.04895615577697754,0.17279267311096191,0.08999103307723999,0.03162574768066406,0.031085431575775146,0.11606073379516602,0.06206029653549194,0.03555285930633545,0.07711189985275269,0.08885282278060913,0.042659223079681396,0.07292616367340088,0.043399155139923096,0.04935699701309204,0.03714644908905029,0.03057199716567993,0.03577566146850586,0.019958198070526123,0.008413374423980713,0.06111276149749756,0.09481847286224365,0.05146205425262451,0.1018838882446289,0.05890095233917236
adrenoceptor,0.09731906652450562,0.09260493516921997,0.0,0.09737962484359741,0.07733994722366333,0.08960306644439697,0.060504019260406494,0.07150578498840332,0.08844989538192749,0.09318184852600098,0.0729256272315979,0.06908947229385376,0.0361788272857666,0.09501123428344727,0.11277341842651367,0.09990715980529785,0.06880873441696167,0.0497097373008728,0.11776292324066162,0.09065192937850952,0.09012472629547119,0.12889009714126587,0.07733559608459473,0.05353885889053345,0.09586429595947266,0.20424771308898926,0.044987380504608154,0.07853388786315918,0.0766594409942627,0.20694679021835327,0.07339197397232056,0.081126868724823,0.03392899036407471,0.13442683219909668,0.08823323249816895,0.07914263010025024,0.05194300413131714,0.09626513719558716,0.08405458927154541,0.08702737092971802,0.09658926725387573,0.080771803855896,0.08419156074523926,0.06962329149246216,0.1179400086402893,0.09837019443511963,0.14879202842712402,0.10580909252166748
alcohol_dehydrogenase,0.03763091564178467,0.050471484661102295,0.09737962484359741,0.0,0.02958691120147705,0.02605617046356201,0.08144557476043701,0.05881524085998535,0.03434789180755615,0.024761855602264404,0.09495782852172852,0.028290152549743652,0.06120079755783081,0.03532308340072632,0.08369046449661255,0.040219008922576904,0.0782468318939209,0.0617070198059082,0.06311094760894775,0.049852609634399414,0.030436575412750244,0.07434433698654175,0.08677369356155396,0.043840765953063965,0.03617614507675171,0.19280695915222168,0.10774213075637817,0.018845736980438232,0.0278855562210083,0.1665322184562683,0.08207458257675171,0.04032754898071289,0.10287511348724365,0.09327352046966553,0.04707992076873779,0.07770085334777832,0.06138110160827637,0.03657698631286621,0.024366438388824463,0.032481610774993896,0.047882020473480225,0.03997248411178589,0.04339224100112915,0.065887451171875,0.08203846216201782,0.03868204355239868,0.08910387754440308,0.04612094163894653
aldehyde_dehydrogenase,0.029526352882385254,0.020884573459625244,0.07733994722366333,0.02958691120147705,0.0,0.02181035280227661,0.06140589714050293,0.03877556324005127,0.01110994815826416,0.02539980411529541,0.07491815090179443,0.00825047492980957,0.04116111993789673,0.027218520641326904,0.05853778123855591,0.03211444616317749,0.058207154273986816,0.04166734218597412,0.04042297601699829,0.029812932014465332,0.02233201265335083,0.05155014991760254,0.06673401594161987,0.023801088333129883,0.028071582317352295,0.16765427589416504,0.08770245313644409,0.010741174221038818,0.015820443630218506,0.13694530725479126,0.05692189931869507,0.015208005905151367,0.08283543586730957,0.07358783483505249,0.027394235134124756,0.05766117572784424,0.041341423988342285,0.028472423553466797,0.01626187562942505,0.009687423706054688,0.025087833404541016,0.014819800853729248,0.02335256338119507,0.04584777355194092,0.07393389940261841,0.030577480792999268,0.08099931478500366,0.03801637887954712
aldo_keto_reductase,0.02985435724258423,0.042694926261901855,0.08960306644439697,0.02605617046356201,0.02181035280227661,0.0,0.07366901636123657,0.05103868246078491,0.021339833736419678,0.025727808475494385,0.08718127012252808,0.020513594150543213,0.05342423915863037,0.02754652500152588,0.07368719577789307,0.032442450523376465,0.07047027349472046,0.053930461406707764,0.05065286159515381,0.042076051235198975,0.011563599109649658,0.06133627891540527,0.07899713516235352,0.036064207553863525,0.026795625686645508,0.1828036904335022,0.09996557235717773,0.011069178581237793,0.02010899782180786,0.15875566005706787,0.07429802417755127,0.03255099058151245,0.09509855508804321,0.08549696207046509,0.039303362369537354,0.06992429494857788,0.05360454320907593,0.014117896556854248,0.011358380317687988,0.019473552703857422,0.03487396240234375,0.03219592571258545,0.03561568260192871,0.05811089277267456,0.07426190376281738,0.030905485153198242,0.08132731914520264,0.038344383239746094
alkaline_phosphatase,0.08138501644134521,0.0505368709564209,0.060504019260406494,0.08144557476043701,0.06140589714050293,0.07366901636123657,0.0,0.026700496673583984,0.07251584529876709,0.07724779844284058,0.0708928108215332,0.05315542221069336,0.03582864999771118,0.07907718420028687,0.08089488744735718,0.08397310972213745,0.02426093816757202,0.03764200210571289,0.10182887315750122,0.07471787929534912,0.07419067621231079,0.11295604705810547,0.04545706510543823,0.03760480880737305,0.07993024587631226,0.17560702562332153,0.06665635108947754,0.06259983777999878,0.060725390911102295,0.16214150190353394,0.07304179668426514,0.0651928186416626,0.026575028896331787,0.11849278211593628,0.07229918241500854,0.06707489490509033,0.020064473152160645,0.08033108711242676,0.06812053918838501,0.07109332084655762,0.08065521717071533,0.0648377537727356,0.042123496532440186,0.057555556297302246,0.1058722734451294,0.08243614435195923,0.13285797834396362,0.08987504243850708
arachidonate_lipoxygenase,0.058754682540893555,0.023836374282836914,0.07150578498840332,0.05881524085998535,0.03877556324005127,0.05103868246078491,0.026700496673583984,0.0,0.04988551139831543,0.054617464542388916,0.07039111852645874,0.0305250883102417,0.03532695770263672,0.056446850299835205,0.08039319515228271,0.06134277582168579,0.03642851114273071,0.03714030981063843,0.07919853925704956,0.05208754539489746,0.05156034231185913,0.09032571315765381,0.04495537281036377,0.037103116512298584,0.057299911975860596,0.17510533332824707,0.06615465879440308,0.03996950387954712,0.038095057010650635,0.13544100522994995,0.07254010438919067,0.04256248474121094,0.05327552556991577,0.09586244821548462,0.049668848514556885,0.06657320261001587,0.01956278085708618,0.0577007532119751,0.04549020528793335,0.04846298694610596,0.05802488327026367,0.042207419872283936,0.015422999858856201,0.05705386400222778,0.10316222906112671,0.05980581045150757,0.11022764444351196,0.06724470853805542
arf_gtpase,0.030347883701324463,0.031994521617889404,0.08844989538192749,0.03434789180755615,0.01110994815826416,0.021339833736419678,0.07251584529876709,0.04988551139831543,0.0,0.027581751346588135,0.0860280990600586,0.01936042308807373,0.05227106809616089,0.031979501247406006,0.055090129375457764,0.03687542676925659,0.06931710243225098,0.05277729034423828,0.02931302785873413,0.04092288017272949,0.020337164402008057,0.04901844263076782,0.07784396409988403,0.03491103649139404,0.02541869878768921,0.1642066240310669,0.09881240129470825,0.01550215482711792,0.02386265993118286,0.14805525541305542,0.06803184747695923,0.026317954063415527,0.09394538402557373,0.08469778299331665,0.038504183292388916,0.0687711238861084,0.052451372146606445,0.028297722339630127,0.00998145341873169,0.00805443525314331,0.016276895999908447,0.025929749011993408,0.03446251153945923,0.05695772171020508,0.07869488000869751,0.022482573986053467,0.08576029539108276,0.04277735948562622
carbonic_anhydrase,0.03344380855560303,0.046284377574920654,0.09318184852600098,0.024761855602264404,0.02539980411529541,0.025727808475494385,0.07724779844284058,0.054617464542388916,0.027581751346588135,0.0,0.09076005220413208,0.024092376232147217,0.057003021240234375,0.031135976314544678,0.07949268817901611,0.036031901836395264,0.07404905557632446,0.05750924348831177,0.056894779205322266,0.04522562026977539,0.026249468326568604,0.06757819652557373,0.08257591724395752,0.03964298963546753,0.03198903799057007,0.18860918283462524,0.10354435443878174,0.014658629894256592,0.01652240753173828,0.16234511137008667,0.07787680625915527,0.032668113708496094,0.09867733716964722,0.08191037178039551,0.03571677207946777,0.07350307703018188,0.05718332529067993,0.03238987922668457,0.017600297927856445,0.02571547031402588,0.04111588001251221,0.03577470779418945,0.039194464683532715,0.061689674854278564,0.07785135507583618,0.03449493646621704,0.08491677045822144,0.04193383455276489
