,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.10003089904785156,0.2964627742767334,0.084347665309906,0.086162269115448,0.10491174459457397,0.19194918870925903,0.13790220022201538,0.149125337600708,0.0768311619758606,0.20153892040252686,0.09883260726928711,0.2229589819908142,0.0666055679321289,0.25155317783355713,0.12856215238571167,0.15409159660339355,0.20588749647140503,0.10362112522125244,0.15404856204986572,0.14958900213241577,0.22350311279296875,0.18339025974273682,0.15802979469299316,0.1589868664741516,0.5350154042243958,0.2909359335899353,0.04914236068725586,0.062120258808135986,0.29295068979263306,0.27559441328048706,0.07120621204376221,0.2457115650177002,0.29451459646224976,0.09720730781555176,0.177010178565979,0.12508928775787354,0.12498807907104492,0.11738276481628418,0.1436784267425537,0.1626177430152893,0.16817229986190796,0.07647329568862915,0.23746275901794434,0.1500876545906067,0.0939018726348877,0.4390239119529724,0.16067367792129517
adamts_metallopeptidase,0.10003089904785156,0.0,0.2193480134010315,0.08609384298324585,0.08790844678878784,0.10665792226791382,0.20092415809631348,0.12345385551452637,0.13444453477859497,0.06215035915374756,0.18853861093521118,0.10057878494262695,0.1458442211151123,0.08302229642868042,0.253299355506897,0.14497888088226318,0.13964325189590454,0.191206693649292,0.10536730289459229,0.15268152952194214,0.15133517980575562,0.2252492904663086,0.1689419150352478,0.08091503381729126,0.14430606365203857,0.5203346014022827,0.27625513076782227,0.0508885383605957,0.10250300168991089,0.1929197907447815,0.19847965240478516,0.05675786733627319,0.23126322031021118,0.29314756393432617,0.09584027528762817,0.17564314603805542,0.16089260578155518,0.12673425674438477,0.10270196199417114,0.12899762392044067,0.14793694019317627,0.15349149703979492,0.1765041947364807,0.18564558029174805,0.13563930988311768,0.09564805030822754,0.4554406404495239,0.162419855594635
adrenoceptor,0.2964627742767334,0.2193480134010315,0.0,0.2825257182121277,0.2775058150291443,0.2979257106781006,0.2991466522216797,0.263945996761322,0.19422650337219238,0.26421380043029785,0.24378567934036255,0.2471306324005127,0.07350379228591919,0.27945417165756226,0.3300539255142212,0.341410756111145,0.20332908630371094,0.13515746593475342,0.3017991781234741,0.2560967206954956,0.34776705503463745,0.42168116569519043,0.3148356080055237,0.13843297958374023,0.2421512007713318,0.5008040070533752,0.2574787735939026,0.24732041358947754,0.2989348769187927,0.3853614926338196,0.12613922357559204,0.23833787441253662,0.1117091178894043,0.39656275510787964,0.19925546646118164,0.15812915563583374,0.287416934967041,0.24670624732971191,0.22366219758987427,0.19736653566360474,0.178583025932312,0.1728726625442505,0.32736438512802124,0.11330515146255493,0.2666468620300293,0.2920799255371094,0.5663090348243713,0.35885173082351685
alcohol_dehydrogenase,0.084347665309906,0.08609384298324585,0.2825257182121277,0.0,0.045491695404052734,0.09097468852996826,0.20143544673919678,0.12396514415740967,0.1351882815361023,0.06289410591125488,0.18760186433792114,0.0848955512046814,0.2090219259262085,0.045808255672454834,0.23761612176895142,0.1077648401260376,0.14015454053878784,0.19195044040679932,0.08968406915664673,0.14011150598526,0.13565194606781006,0.20956605672836304,0.1694532036781311,0.14409273862838745,0.1450498104095459,0.52107834815979,0.2769988775253296,0.035205304622650146,0.08681976795196533,0.27901363372802734,0.26165735721588135,0.057269155979156494,0.23177450895309448,0.28057754039764404,0.08327025175094604,0.1630731225013733,0.14520937204360962,0.08431750535964966,0.10344570875167847,0.129741370677948,0.1486806869506836,0.15423524379730225,0.16082096099853516,0.22352570295333862,0.13615059852600098,0.07996481657028198,0.41822659969329834,0.07632601261138916
aldehyde_dehydrogenase,0.086162269115448,0.08790844678878784,0.2775058150291443,0.045491695404052734,0.0,0.04813206195831299,0.18333423137664795,0.10586392879486084,0.09130555391311646,0.06470870971679688,0.18258196115493774,0.08671015501022339,0.2040020227432251,0.06915366649627686,0.19477349519729614,0.13111025094985962,0.12205332517623901,0.15037459135055542,0.05270260572433472,0.09917682409286499,0.10863333940505981,0.21138066053390503,0.15135198831558228,0.13907283544540405,0.13923025131225586,0.4829455614089966,0.2405516505241394,0.03701990842819214,0.08863437175750732,0.28082823753356934,0.2514646053314209,0.039167940616607666,0.21367329359054565,0.27555763721466064,0.07825034856796265,0.1580532193183899,0.1470239758491516,0.038825809955596924,0.10526031255722046,0.10339373350143433,0.11223345994949341,0.11610245704650879,0.16263556480407715,0.21850579977035522,0.11804938316345215,0.08177942037582397,0.44157201051712036,0.1218177080154419
aldo_keto_reductase,0.10491174459457397,0.10665792226791382,0.2979257106781006,0.09097468852996826,0.04813206195831299,0.0,0.1779688000679016,0.14452922344207764,0.13943761587142944,0.08345818519592285,0.20300185680389404,0.05079507827758789,0.2244219183921814,0.08790314197540283,0.14664143323898315,0.12389439344406128,0.1607186198234558,0.1985066533088684,0.1008346676826477,0.10965240001678467,0.060501277446746826,0.1742779016494751,0.19001728296279907,0.15949273109436035,0.16561388969421387,0.5310776233673096,0.2886837124824524,0.055769383907318115,0.10571718215942383,0.2995777130126953,0.27705734968185425,0.07783323526382446,0.25233858823776245,0.24754488468170166,0.09867024421691895,0.1784731149673462,0.11110889911651611,0.08695787191390991,0.12400978803634644,0.15030544996261597,0.1603655219078064,0.16423451900482178,0.13102883100509644,0.23892569541931152,0.15671467781066895,0.10052889585494995,0.434356153011322,0.16730070114135742
alkaline_phosphatase,0.19194918870925903,0.20092415809631348,0.2991466522216797,0.20143544673919678,0.18333423137664795,0.1779688000679016,0.0,0.07747030258178711,0.25242871046066284,0.18013453483581543,0.2793805003166199,0.12717372179031372,0.2918539047241211,0.19836390018463135,0.222542405128479,0.24351805448532104,0.09581756591796875,0.27959585189819336,0.2207089066505432,0.1860310435295105,0.23705416917800903,0.310968279838562,0.18145805597305298,0.23587137460708618,0.26229023933410645,0.6383187770843506,0.39423930644989014,0.16623014211654663,0.12982892990112305,0.29087507724761963,0.34448933601379395,0.14416629076004028,0.1874375343322754,0.3239235281944275,0.17504888772964478,0.254851758480072,0.0668599009513855,0.22216004133224487,0.220686137676239,0.24698179960250854,0.26592111587524414,0.2714756727218628,0.20482712984085083,0.31530433893203735,0.22304773330688477,0.18136703968048096,0.5539798140525818,0.25270599126815796
arachidonate_lipoxygenase,0.13790220022201538,0.12345385551452637,0.263945996761322,0.12396514415740967,0.10586392879486084,0.14452922344207764,0.07747030258178711,0.0,0.17495840787887573,0.10266423225402832,0.21011000871658325,0.11807000637054443,0.2315300703048706,0.12089359760284424,0.18734174966812134,0.182850182056427,0.060616910457611084,0.23172056674957275,0.1432386040687561,0.16261965036392212,0.18920648097991943,0.2631205916404724,0.1723543405532837,0.16660088300704956,0.18481993675231934,0.5608484745025635,0.316769003868103,0.08875983953475952,0.12072521448135376,0.25567442178726196,0.28416550159454346,0.06669598817825317,0.15223687887191772,0.30308568477630615,0.10577839612960815,0.1855812668800354,0.05775618553161621,0.14468973875045776,0.1432158350944519,0.16951149702072144,0.18845081329345703,0.19400537014007568,0.19572341442108154,0.24603384733200073,0.14557743072509766,0.13351935148239136,0.49331194162368774,0.20029115676879883
arf_gtpase,0.149125337600708,0.13444453477859497,0.19422650337219238,0.1351882815361023,0.09130555391311646,0.13943761587142944,0.25242871046066284,0.17495840787887573,0.0,0.07229417562484741,0.25167644023895264,0.1496732234954834,0.1207227110862732,0.13211673498153687,0.23859089612960815,0.19407331943511963,0.1911478042602539,0.059069037437438965,0.11058759689331055,0.1128307580947876,0.19993889331817627,0.27434372901916504,0.22044646739959717,0.18565189838409424,0.047924697399139404,0.3916400074958801,0.14924609661102295,0.09998297691345215,0.15159744024276733,0.20008313655853271,0.16015905141830444,0.10826241970062256,0.15122735500335693,0.34465211629867554,0.14734482765197754,0.20534807443618774,0.20998704433441162,0.05247974395751953,0.03174257278442383,0.012088179588317871,0.020927906036376953,0.024796903133392334,0.22559863328933716,0.16052407026290894,0.1501021385192871,0.14474248886108398,0.5045350790023804,0.21151429414749146
carbonic_anhydrase,0.0768311619758606,0.06215035915374756,0.26421380043029785,0.06289410591125488,0.06470870971679688,0.08345818519592285,0.18013453483581543,0.10266423225402832,0.07229417562484741,0.0,0.17938226461410522,0.07737904787063599,0.19071000814437866,0.05982255935668945,0.230099618434906,0.12177914381027222,0.1188536286354065,0.12905633449554443,0.08216756582260132,0.1318919062614441,0.12813544273376465,0.20204955339431763,0.14815229177474976,0.13587313890457153,0.08215570449829102,0.45818424224853516,0.2141047716140747,0.027688801288604736,0.07930326461791992,0.25484222173690796,0.2301463484764099,0.035968244075775146,0.21047359704971313,0.2723579406738281,0.07505065202713013,0.15485352277755737,0.1376928687095642,0.1035345196723938,0.040551602840423584,0.06684726476669312,0.08578658103942871,0.09134113788604736,0.15330445766448975,0.2153061032295227,0.0778079628944397,0.07244831323623657,0.43224090337753296,0.13922011852264404
