,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.03797101974487305,0.22627615928649902,0.054706454277038574,0.0814775824546814,0.08854568004608154,0.09330123662948608,0.06495010852813721,0.12185525894165039,0.05824071168899536,0.22106504440307617,0.09072983264923096,0.1905270218849182,0.054425716400146484,0.15308040380477905,0.09300029277801514,0.06975352764129639,0.07275390625,0.0624239444732666,0.10013937950134277,0.08741414546966553,0.10076206922531128,0.09813129901885986,0.14803463220596313,0.0584263801574707,0.32136833667755127,0.1506938338279724,0.03146308660507202,0.0733795166015625,0.14085036516189575,0.23375391960144043,0.05188721418380737,0.09588509798049927,0.2844037413597107,0.11640042066574097,0.22519683837890625,0.07900720834732056,0.0934075117111206,0.04529857635498047,0.11713188886642456,0.11444169282913208,0.10522359609603882,0.09682881832122803,0.182297945022583,0.06502753496170044,0.067898690700531,0.46287012100219727,0.08576059341430664
adamts_metallopeptidase,0.03797101974487305,0.0,0.23558521270751953,0.06401550769805908,0.0907866358757019,0.09785473346710205,0.10261029005050659,0.07425916194915771,0.1346672773361206,0.06754976511001587,0.23037409782409668,0.10003888607025146,0.19983607530593872,0.06373476982116699,0.16238945722579956,0.10230934619903564,0.0790625810623169,0.08556592464447021,0.07173299789428711,0.10944843292236328,0.09672319889068604,0.11007112264633179,0.09092801809310913,0.15734368562698364,0.06773543357849121,0.3341803550720215,0.16350585222244263,0.04077214002609253,0.0768212080001831,0.1788213849067688,0.24306297302246094,0.04468393325805664,0.08868181705474854,0.2937127947807312,0.12570947408676147,0.23450589179992676,0.08831626176834106,0.10271656513214111,0.058110594749450684,0.12644094228744507,0.1272537112236023,0.11803561449050903,0.09567666053771973,0.19160699844360352,0.07433658838272095,0.07720774412155151,0.4721791744232178,0.09506964683532715
adrenoceptor,0.22627615928649902,0.23558521270751953,0.0,0.17156970500946045,0.14479857683181763,0.1944739818572998,0.25665122270584106,0.2283000946044922,0.14207661151885986,0.22159069776535034,0.12198245525360107,0.20400667190551758,0.03574913740158081,0.2150357961654663,0.24201273918151855,0.2563502788543701,0.23310351371765137,0.18434542417526245,0.2116708755493164,0.18052715063095093,0.2507641315460205,0.26411205530166626,0.2453223466873169,0.07824152708053589,0.21642595529556274,0.325020968914032,0.11654788255691528,0.194813072681427,0.25650525093078613,0.3401825428009033,0.07282447814941406,0.1990782618522644,0.22296643257141113,0.14712661504745483,0.10987573862075806,0.13363748788833618,0.24235719442367554,0.1806873083114624,0.19665348529815674,0.13948994874954224,0.15078377723693848,0.15187573432922363,0.2995259165763855,0.050314128398895264,0.21768581867218018,0.231248676776886,0.3713107705116272,0.24911057949066162
alcohol_dehydrogenase,0.054706454277038574,0.06401550769805908,0.17156970500946045,0.0,0.026771128177642822,0.076446533203125,0.08508151769638062,0.05673038959503174,0.07360339164733887,0.05002099275588989,0.1663585901260376,0.08251011371612549,0.13582056760787964,0.04346609115600586,0.13538914918899536,0.08478057384490967,0.06153380870819092,0.05253911018371582,0.05228018760681152,0.0899956226348877,0.07919442653656006,0.09254235029220581,0.07375264167785645,0.09332817792892456,0.044856250286102295,0.3011535406112671,0.13047903776168823,0.023243367671966553,0.08493554592132568,0.16861283779144287,0.17904746532440186,0.027508556842803955,0.07150644063949585,0.22969728708267212,0.06169396638870239,0.17049038410186768,0.07078748941421509,0.0626598596572876,0.02508378028869629,0.062425434589385986,0.07371926307678223,0.07481122016906738,0.1515352725982666,0.12759149074554443,0.05680781602859497,0.05967897176742554,0.4081636667251587,0.07754087448120117
aldehyde_dehydrogenase,0.0814775824546814,0.0907866358757019,0.14479857683181763,0.026771128177642822,0.0,0.04967540502548218,0.11185264587402344,0.08350151777267456,0.046832263469696045,0.07679212093353271,0.13958746194839478,0.05920809507369995,0.10904943943023682,0.07023721933364868,0.13817709684371948,0.11155170202255249,0.08830493688583374,0.07931023836135864,0.06687229871749878,0.06516271829605103,0.10596555471420288,0.11931347846984863,0.10052376985549927,0.06655704975128174,0.07162737846374512,0.29648852348327637,0.15725016593933105,0.050014495849609375,0.1117066740989685,0.1953839659690857,0.15227633714675903,0.05427968502044678,0.09827756881713867,0.2029261589050293,0.03492283821105957,0.14371925592422485,0.09755861759185791,0.035888731479644775,0.05185490846633911,0.035654306411743164,0.046948134899139404,0.04804009199142456,0.15472733974456787,0.10082036256790161,0.08357894420623779,0.08645009994506836,0.38139253854751587,0.104312002658844
aldo_keto_reductase,0.08854568004608154,0.09785473346710205,0.1944739818572998,0.076446533203125,0.04967540502548218,0.0,0.11892074346542358,0.09056961536407471,0.09650766849517822,0.08386021852493286,0.18926286697387695,0.10888350009918213,0.158724844455719,0.08004522323608398,0.17869991064071655,0.11861979961395264,0.09537303447723389,0.10187637805938721,0.0855858325958252,0.08387625217437744,0.11303365230560303,0.12638157606124878,0.12375080585479736,0.11623245477676392,0.0840458869934082,0.34616392850875854,0.17981630563735962,0.05708259344100952,0.11877477169036865,0.20245206356048584,0.2019517421722412,0.07750672101974487,0.12150460481643677,0.2526015639305115,0.08459824323654175,0.19339466094970703,0.10462671518325806,0.05460226535797119,0.07442104816436768,0.08532971143722534,0.09662353992462158,0.09771549701690674,0.18537449836730957,0.1504957675933838,0.09064704179763794,0.0935181975364685,0.43106794357299805,0.11138010025024414
alkaline_phosphatase,0.09330123662948608,0.10261029005050659,0.25665122270584106,0.08508151769638062,0.11185264587402344,0.11892074346542358,0.0,0.09532517194747925,0.15573328733444214,0.0886157751083374,0.2514401078224182,0.121104896068573,0.22090208530426025,0.07026785612106323,0.1834554672241211,0.12337535619735718,0.10012859106063843,0.10663193464279175,0.09279900789260864,0.13051444292068481,0.11778920888900757,0.13113713264465332,0.1285063624382019,0.17840969562530518,0.08880144357681274,0.355246365070343,0.18457186222076416,0.06183815002441406,0.1235303282737732,0.20720762014389038,0.26412898302078247,0.08226227760314941,0.1262601613998413,0.31477880477905273,0.146775484085083,0.2555719017982483,0.06590521335601807,0.12378257513046265,0.07917660474777222,0.1475069522857666,0.14831972122192383,0.13910162448883057,0.1901300549507141,0.21267300844192505,0.09540259838104248,0.09827375411987305,0.4932451844215393,0.11613565683364868
arachidonate_lipoxygenase,0.06495010852813721,0.07425916194915771,0.2283000946044922,0.05673038959503174,0.08350151777267456,0.09056961536407471,0.09532517194747925,0.0,0.11727887392044067,0.060264647006988525,0.22308897972106934,0.09275376796722412,0.19255095720291138,0.05644965171813965,0.11963838338851929,0.0950242280960083,0.03631150722503662,0.06817752122879028,0.06444787979125977,0.10216331481933594,0.08943808078765869,0.07631856203079224,0.040524184703826904,0.1500585675239563,0.06045031547546387,0.31679195165634155,0.1461174488067627,0.033487021923065186,0.09517920017242432,0.17359113693237305,0.2357778549194336,0.05391114950180054,0.04259532690048218,0.28642767667770386,0.11842435598373413,0.22722077369689941,0.04600173234939575,0.09543144702911377,0.05082547664642334,0.1130329966545105,0.10986530780792236,0.1006472110748291,0.16177892684936523,0.18432188034057617,0.03483712673187256,0.06992262601852417,0.46489405632019043,0.0877845287322998
arf_gtpase,0.12185525894165039,0.1346672773361206,0.14207661151885986,0.07360339164733887,0.046832263469696045,0.09650766849517822,0.15573328733444214,0.11727887392044067,0.0,0.11270278692245483,0.136865496635437,0.106040358543396,0.10632747411727905,0.11685776710510254,0.1067686676979065,0.1554323434829712,0.1258925199508667,0.04910135269165039,0.08993059396743774,0.05221515893936157,0.14984619617462158,0.16319411993026733,0.13816648721694946,0.06383508443832397,0.09632915258407593,0.2650800943374634,0.1270412802696228,0.09389513731002808,0.1555873155593872,0.2392646074295044,0.14955437183380127,0.09192240238189697,0.08772236108779907,0.20020419359207153,0.03220087289810181,0.1409972906112671,0.1414392590522766,0.08148914575576782,0.07655668258666992,0.01117795705795288,0.014100968837738037,0.016631662845611572,0.20155960321426392,0.09809839725494385,0.08244174718856812,0.12582099437713623,0.3786705732345581,0.1481926441192627
carbonic_anhydrase,0.05824071168899536,0.06754976511001587,0.22159069776535034,0.05002099275588989,0.07679212093353271,0.08386021852493286,0.0886157751083374,0.060264647006988525,0.11270278692245483,0.0,0.2163795828819275,0.08604437112808228,0.18584156036376953,0.0497402548789978,0.14645147323608398,0.08831483125686646,0.0650680661201477,0.06360143423080444,0.05773848295211792,0.09545391798019409,0.08272868394851685,0.0960766077041626,0.08893930912017822,0.14334917068481445,0.05374091863632202,0.3122158646583557,0.14154136180877686,0.02677762508392334,0.08846980333328247,0.17214709520339966,0.22906845808029175,0.04269522428512573,0.08669310808181763,0.279718279838562,0.11171495914459229,0.22051137685775757,0.07432174682617188,0.08872205018997192,0.03614610433578491,0.10845690965652466,0.10528922080993652,0.09607112407684326,0.1550695300102234,0.17761248350143433,0.06034207344055176,0.06321322917938232,0.4581846594810486,0.08107513189315796
