,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.09533554315567017,0.5196912884712219,0.1300005316734314,0.1892150640487671,0.2860107421875,0.21797031164169312,0.13141405582427979,0.3736984133720398,0.14031308889389038,0.5356183648109436,0.31281983852386475,0.4560251235961914,0.134468674659729,0.24034523963928223,0.26880884170532227,0.14275920391082764,0.14434337615966797,0.15216869115829468,0.23690152168273926,0.20088088512420654,0.20827674865722656,0.15904390811920166,0.3429124355316162,0.1370605230331421,0.6854878067970276,0.36812663078308105,0.07507991790771484,0.21996456384658813,0.2836686372756958,0.5460960865020752,0.08807045221328735,0.15756988525390625,0.6667283177375793,0.2819632887840271,0.48869043588638306,0.18559569120407104,0.1798717975616455,0.09314543008804321,0.3449352979660034,0.3730732202529907,0.3723142147064209,0.3212859034538269,0.43089157342910767,0.13732445240020752,0.1656704545021057,0.8457037210464478,0.2776798605918884
adamts_metallopeptidase,0.09533554315567017,0.0,0.5629693865776062,0.17327862977981567,0.23249316215515137,0.3292888402938843,0.2636404037475586,0.17708414793014526,0.4169765114784241,0.18598318099975586,0.5788964629173279,0.35236454010009766,0.4993032217025757,0.18013876676559448,0.29724568128585815,0.31321996450424194,0.18842929601669312,0.18388807773590088,0.2090691328048706,0.2938019633293152,0.24655097723007202,0.25394684076309204,0.19505155086517334,0.3861905336380005,0.18273061513900757,0.7250325083732605,0.40767133235931396,0.12075001001358032,0.3017878532409668,0.37900418043136597,0.5893741846084595,0.12407809495925903,0.19550108909606934,0.7100064158439636,0.3252413868904114,0.5319685339927673,0.23126578330993652,0.23677223920822144,0.15004587173461914,0.40183573961257935,0.42997366189956665,0.4292146563529968,0.22595036029815674,0.47416967153549194,0.17496263980865479,0.2113405466079712,0.888981819152832,0.3233499526977539
adrenoceptor,0.5196912884712219,0.5629693865776062,0.0,0.3896907567977905,0.33047622442245483,0.480343222618103,0.5875017642974854,0.5002145767211914,0.3294631242752075,0.5098445415496826,0.2885829210281372,0.656909704208374,0.06366616487503052,0.5040001273155212,0.5844351053237915,0.5296320915222168,0.5122906565666199,0.48843324184417725,0.45160096883773804,0.42812347412109375,0.5704123377799988,0.5778082013130188,0.5098647475242615,0.1767788529396057,0.48542267084121704,0.6240009665489197,0.30663979053497314,0.4446113705635071,0.6256492137908936,0.7693421840667725,0.16289180517196655,0.43889129161834717,0.5103142857551575,0.3138769865036011,0.23772799968719482,0.36674970388412476,0.5551271438598633,0.41926807165145874,0.4372352957725525,0.3200896978378296,0.3482276201248169,0.34746861457824707,0.7353273630142212,0.09514611959457397,0.4897758364677429,0.535201907157898,0.6795701384544373,0.639775812625885
alcohol_dehydrogenase,0.1300005316734314,0.17327862977981567,0.3896907567977905,0.0,0.05921453237533569,0.1560102105140686,0.19781100749969482,0.11052381992340088,0.2436978816986084,0.12015378475189209,0.4056178331375122,0.2672189474105835,0.32602459192276,0.11430937051773071,0.19474434852600098,0.13994133472442627,0.12259989976882935,0.09874248504638672,0.06191021203994751,0.14943784475326538,0.18072158098220825,0.18811744451522827,0.12017399072647095,0.21291190385818481,0.09573191404342651,0.5949397087097168,0.3225257396697998,0.05492061376571655,0.23595845699310303,0.37965142726898193,0.4160955548286438,0.04920053482055664,0.12062352895736694,0.536727786064148,0.1519627571105957,0.35868990421295166,0.16543638706207275,0.12612634897232056,0.04754453897476196,0.23432445526123047,0.2624623775482178,0.26170337200164795,0.34563660621643066,0.30089104175567627,0.10008507966995239,0.14551115036010742,0.7157031893730164,0.2500850558280945
aldehyde_dehydrogenase,0.1892150640487671,0.23249316215515137,0.33047622442245483,0.05921453237533569,0.0,0.1498669981956482,0.2570255398750305,0.16973835229873657,0.1844833493232727,0.17936831712722778,0.3464033007621765,0.3264334797859192,0.2668100595474243,0.1735239028930664,0.25395888090133667,0.19915586709976196,0.18181443214416504,0.1579570174217224,0.1211247444152832,0.14582157135009766,0.23993611335754395,0.24733197689056396,0.17938852310180664,0.15369737148284912,0.1549464464187622,0.5357251763343811,0.3817402720451355,0.11413514614105225,0.2951729893684387,0.4388659596443176,0.3568810224533081,0.10841506719589233,0.17983806133270264,0.47751325368881226,0.09274822473526001,0.29947537183761597,0.22465091943740845,0.0887918472290039,0.10675907135009766,0.17510992288589478,0.20324784517288208,0.20248883962631226,0.40485113859176636,0.24167650938034058,0.15929961204528809,0.20472568273544312,0.6564886569976807,0.3092995882034302
aldo_keto_reductase,0.2860107421875,0.3292888402938843,0.480343222618103,0.1560102105140686,0.1498669981956482,0.0,0.3538212180137634,0.2665340304374695,0.3343503475189209,0.2761639952659607,0.4962702989578247,0.4232291579246521,0.4166770577430725,0.2703195810317993,0.3507545590400696,0.2959515452384949,0.27861011028289795,0.2547526955604553,0.21523404121398926,0.20804762840270996,0.33673179149627686,0.3441276550292969,0.27618420124053955,0.3035643696784973,0.2517421245574951,0.6855921745300293,0.4785359501838684,0.21093082427978516,0.39196866750717163,0.5356616377830505,0.5067480206489563,0.20521074533462524,0.27663373947143555,0.6273802518844604,0.2426152229309082,0.44934237003326416,0.32144659757614136,0.1510179042816162,0.20355474948883057,0.3160814046859741,0.3442193269729614,0.3434603214263916,0.5016468167304993,0.39154350757598877,0.256095290184021,0.301521360874176,0.8063556551933289,0.4060952663421631
alkaline_phosphatase,0.21797031164169312,0.2636404037475586,0.5875017642974854,0.19781100749969482,0.2570255398750305,0.3538212180137634,0.0,0.1992245316505432,0.4415088891983032,0.2081235647201538,0.603428840637207,0.3840923309326172,0.5238355994224548,0.14991140365600586,0.3317103385925293,0.2842515707015991,0.21056967973709106,0.2156158685684204,0.24353379011154175,0.32826662063598633,0.26869136095046997,0.27608722448349,0.2512143850326538,0.41072291135787964,0.20487099885940552,0.75676029920578,0.4393991231918335,0.14289039373397827,0.32392823696136475,0.46762120723724365,0.6139065623283386,0.1802409291267395,0.22538036108016968,0.7345387935638428,0.3497737646102905,0.5565009117126465,0.17296665906906128,0.2712368965148926,0.18451052904129028,0.4321354627609253,0.4602733850479126,0.4595143795013428,0.46250998973846436,0.4987020492553711,0.20513492822647095,0.23348093032836914,0.9135141968727112,0.2931225895881653
arachidonate_lipoxygenase,0.13141405582427979,0.17708414793014526,0.5002145767211914,0.11052381992340088,0.16973835229873657,0.2665340304374695,0.1992245316505432,0.0,0.3542217016220093,0.12156730890274048,0.5161416530609131,0.28960973024368286,0.4365484118461609,0.1157228946685791,0.1962999701499939,0.20243781805038452,0.0707169771194458,0.12113326787948608,0.1463143229484558,0.2310471534729004,0.17711621522903442,0.18953096866607666,0.06890952587127686,0.3234357237815857,0.11831474304199219,0.6622776985168457,0.34491652250289917,0.05633413791656494,0.23737198114395142,0.3771932125091553,0.5266193747520447,0.06132328510284424,0.07865417003631592,0.6472516059875488,0.2624865770339966,0.46921372413635254,0.10772699117660522,0.17401742935180664,0.08729106187820435,0.33908092975616455,0.36721885204315186,0.36645984649658203,0.36802738904953003,0.41141486167907715,0.06381183862686157,0.1469246745109558,0.8262270092964172,0.2589340806007385
arf_gtpase,0.3736984133720398,0.4169765114784241,0.3294631242752075,0.2436978816986084,0.1844833493232727,0.3343503475189209,0.4415088891983032,0.3542217016220093,0.0,0.36301207542419434,0.3453902006149292,0.5009550452232361,0.265796959400177,0.3580072522163391,0.42848044633865356,0.38363921642303467,0.36629778146743774,0.3324785828590393,0.22505217790603638,0.1375245451927185,0.42441946268081665,0.43181532621383667,0.36387187242507935,0.1526842713356018,0.3294680118560791,0.3512418270111084,0.2861487865447998,0.29861849546432495,0.4796563386917114,0.6233493089675903,0.3558679223060608,0.29289841651916504,0.36432141065597534,0.47650015354156494,0.0917351245880127,0.29846227169036865,0.40913426876068115,0.19455426931381226,0.28128063678741455,0.029490768909454346,0.043519020080566406,0.05041337013244629,0.5793727040290833,0.24066340923309326,0.3437829613685608,0.3892090320587158,0.6554755568504333,0.48382115364074707
carbonic_anhydrase,0.14031308889389038,0.18598318099975586,0.5098445415496826,0.12015378475189209,0.17936831712722778,0.2761639952659607,0.2081235647201538,0.12156730890274048,0.36301207542419434,0.0,0.5257716178894043,0.3014058470726013,0.4461783766746521,0.1246219277381897,0.2289312481880188,0.25896209478378296,0.13291245698928833,0.13292938470840454,0.14075469970703125,0.22548753023147583,0.19103413820266724,0.19843000173568726,0.14967960119247437,0.3330656886100769,0.12721377611160278,0.6740738153457642,0.3567126393318176,0.06523317098617554,0.246271014213562,0.3899639844894409,0.5362493395805359,0.07870614528656006,0.14772313833236694,0.65688157081604,0.2721165418624878,0.47884368896484375,0.17574894428253174,0.16845780611038208,0.08173143863677979,0.33352130651474,0.3616592288017273,0.36090022325515747,0.3798235058784485,0.42104482650756836,0.1274777054786682,0.1558237075805664,0.8358569741249084,0.2678331136703491
