,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.057914137840270996,0.6478623151779175,0.27290457487106323,0.3119174838066101,0.389590322971344,0.3038332462310791,0.2785190939903259,0.5127468109130859,0.15925508737564087,0.7098413109779358,0.4675394296646118,0.5779905915260315,0.2187008261680603,0.5605252981185913,0.38819175958633423,0.35817980766296387,0.427264928817749,0.3428763151168823,0.30225837230682373,0.32949191331863403,0.40460383892059326,0.45754504203796387,0.5266627073287964,0.29499077796936035,0.6635578870773315,0.7611160278320312,0.13367068767547607,0.30338871479034424,0.4698336720466614,0.6858941316604614,0.28487712144851685,0.4478529691696167,0.8352020978927612,0.4309372305870056,0.6895527839660645,0.27689558267593384,0.3186119794845581,0.25168031454086304,0.4393213987350464,0.4981658458709717,0.505373477935791,0.14734041690826416,0.6059719920158386,0.4662144184112549,0.31924378871917725,0.7108761668205261,0.3119582533836365
adamts_metallopeptidase,0.057914137840270996,0.0,0.6351305842399597,0.28415071964263916,0.32316362857818604,0.4008364677429199,0.31507939100265503,0.28976523876190186,0.5135414600372314,0.1465233564376831,0.697109580039978,0.47878557443618774,0.5652588605880737,0.22994697093963623,0.5613199472427368,0.39943790435791016,0.3454480767250061,0.41453319787979126,0.33014458417892456,0.28952664136886597,0.31676018238067627,0.4158499836921692,0.4583396911621094,0.5139309763908386,0.3062369227409363,0.664352536201477,0.7483842968940735,0.144916832447052,0.31463485956192017,0.5022445321083069,0.6731624007225037,0.2721453905105591,0.4590991139411926,0.8224703669548035,0.41820549964904785,0.6768210530281067,0.28814172744750977,0.30588024854660034,0.25247496366500854,0.4401160478591919,0.4989604949951172,0.5061681270599365,0.14111405611038208,0.5932402610778809,0.4534826874732971,0.3304899334907532,0.6981444358825684,0.3232043981552124
adrenoceptor,0.6478623151779175,0.6351305842399597,0.0,0.6434692144393921,0.738711416721344,0.8163842558860779,0.730627179145813,0.5101698637008667,0.5117920637130737,0.4886072278022766,0.20172244310379028,0.6991901993751526,0.06987172365188599,0.617233157157898,0.7673817873001099,0.7867240905761719,0.6622616052627563,0.2924996614456177,0.6200564503669739,0.6316105127334595,0.6588440537452698,0.6952558755874634,0.6644015312194824,0.16819000244140625,0.6449809670448303,0.8704143762588501,0.32691049575805664,0.56046462059021,0.6842924952507019,0.8383492231369019,0.12141358852386475,0.36298519372940063,0.47030121088027954,0.3270832300186157,0.21692508459091187,0.18143391609191895,0.6668962240219116,0.6479641199111938,0.4585368037223816,0.4665990471839905,0.4591583013534546,0.40054696798324585,0.6533246040344238,0.09241664409637451,0.36567676067352295,0.7460377216339111,0.41642922163009644,0.7387521862983704
alcohol_dehydrogenase,0.27290457487106323,0.28415071964263916,0.6434692144393921,0.0,0.10381698608398438,0.3486926555633545,0.3093964457511902,0.284082293510437,0.518310010433197,0.15486198663711548,0.7054482102394104,0.4731026291847229,0.5735974907875061,0.2242640256881714,0.5660884976387024,0.1496751308441162,0.3537867069244385,0.42287182807922363,0.33848321437835693,0.29786527156829834,0.32509881258010864,0.41016703844070435,0.46310824155807495,0.522269606590271,0.2166547179222107,0.6691210865974426,0.7567229270935059,0.13923388719558716,0.3089519143104553,0.7427382469177246,0.681501030921936,0.28048402070999146,0.4534161686897278,0.8308089971542358,0.4265441298484802,0.6851596832275391,0.2824587821960449,0.28479617834091187,0.2572435140609741,0.44488459825515747,0.5037290453910828,0.5109366774559021,0.29191428422927856,0.6015788912773132,0.4618213176727295,0.32480698823928833,0.7064830660820007,0.29784703254699707
aldehyde_dehydrogenase,0.3119174838066101,0.32316362857818604,0.738711416721344,0.10381698608398438,0.0,0.24487566947937012,0.34840935468673706,0.3230952024459839,0.4520229697227478,0.2501041889190674,0.8006904125213623,0.5119753479957581,0.668839693069458,0.26327693462371826,0.6051014065742493,0.18161356449127197,0.4490289092063904,0.5181140303611755,0.32086461782455444,0.31991463899612427,0.36318570375442505,0.4491799473762512,0.5021211504936218,0.6175118088722229,0.32047170400619507,0.7081339955329895,0.8519651293754578,0.17824679613113403,0.3479648232460022,0.7817511558532715,0.7767432332038879,0.37572622299194336,0.49242907762527466,0.9260511994361877,0.5217863321304321,0.780401885509491,0.3214716911315918,0.1809791922569275,0.296256422996521,0.48389750719070435,0.5275187492370605,0.549949586391449,0.33092719316482544,0.6968210935592651,0.5570635199546814,0.3638198971748352,0.8017252683639526,0.32978546619415283
aldo_keto_reductase,0.389590322971344,0.4008364677429199,0.8163842558860779,0.3486926555633545,0.24487566947937012,0.0,0.42608219385147095,0.4007680416107178,0.5378847718238831,0.32777702808380127,0.8783632516860962,0.4238879680633545,0.7465125322341919,0.34094977378845215,0.540882408618927,0.4264892339706421,0.3880631923675537,0.5957868695259094,0.4067264199256897,0.4057764410972595,0.22484338283538818,0.4740039110183716,0.5797939896583557,0.6951846480369568,0.4172397255897522,0.7858068346977234,0.9296379685401917,0.2559196352958679,0.4256376624107361,0.8594239950180054,0.8544160723686218,0.45339906215667725,0.5701019167900085,1.0037240386009216,0.599459171295166,0.8580747246742249,0.3991445302963257,0.26684099435806274,0.3739292621612549,0.5615703463554382,0.6133805513381958,0.6276224255561829,0.4086000323295593,0.774493932723999,0.6347363591194153,0.37595272064208984,0.8793981075286865,0.4342072010040283
alkaline_phosphatase,0.3038332462310791,0.31507939100265503,0.730627179145813,0.3093964457511902,0.34840935468673706,0.42608219385147095,0.0,0.3150109648704529,0.5492386817932129,0.24201995134353638,0.7926061749458313,0.47128599882125854,0.660755455493927,0.15972548723220825,0.5970171689987183,0.3292164206504822,0.4409446716308594,0.5100297927856445,0.42564117908477783,0.3510141372680664,0.41225677728652954,0.4410957098007202,0.4940369129180908,0.6094275712966919,0.3314826488494873,0.7000497579574585,0.8438808917999268,0.17016255855560303,0.3398805856704712,0.7736669182777405,0.7686589956283569,0.36764198541641235,0.48434484004974365,0.9179669618606567,0.5137020945549011,0.77231764793396,0.20115947723388672,0.4013768434524536,0.28817218542099,0.47581326961517334,0.5346577167510986,0.541865348815918,0.19858026504516602,0.6887368559837341,0.5489792823791504,0.3557356595993042,0.7936410307884216,0.2890961170196533
arachidonate_lipoxygenase,0.2785190939903259,0.28976523876190186,0.5101698637008667,0.284082293510437,0.3230952024459839,0.4007680416107178,0.3150109648704529,0.0,0.4053496718406677,0.14812946319580078,0.572148859500885,0.1890203356742859,0.4402981400489807,0.22987854480743408,0.4027988314628601,0.399369478225708,0.18447256088256836,0.28957247734069824,0.3058028221130371,0.29113274812698364,0.31836628913879395,0.3810022473335266,0.2065315842628479,0.3889702558517456,0.30616849660873413,0.5561607480049133,0.6234235763549805,0.14484840631484985,0.314566433429718,0.7106248140335083,0.5482016801834106,0.14718466997146606,0.16933387517929077,0.6975096464157104,0.29324477910995483,0.5518603324890137,0.16862106323242188,0.307486355304718,0.14428317546844482,0.3319242596626282,0.39076870679855347,0.3979763388633728,0.29752880334854126,0.46827954053878784,0.3285219669342041,0.330421507358551,0.5731837153434753,0.32313597202301025
arf_gtpase,0.5127468109130859,0.5135414600372314,0.5117920637130737,0.518310010433197,0.4520229697227478,0.5378847718238831,0.5492386817932129,0.4053496718406677,0.0,0.36701810359954834,0.573771059513092,0.5943700075149536,0.44192034006118774,0.4641062617301941,0.5699114799499512,0.633597195148468,0.46479129791259766,0.4198259711265564,0.41092920303344727,0.4099792242050171,0.45325028896331787,0.4977855682373047,0.46693122386932373,0.39059245586395264,0.44751065969467163,0.6729440689086914,0.7416085004806519,0.37907612323760986,0.548794150352478,0.9656755328178406,0.5498238801956177,0.35661810636520386,0.4679566025733948,0.6991318464279175,0.29486697912216187,0.5534825325012207,0.5223010182380676,0.2710437774658203,0.2610664963722229,0.07342541217803955,0.07549577951431274,0.11124509572982788,0.5317354798316956,0.4699017405509949,0.44361865520477295,0.564649224281311,0.5748059153556824,0.5573636889457703
carbonic_anhydrase,0.15925508737564087,0.1465233564376831,0.4886072278022766,0.15486198663711548,0.2501041889190674,0.32777702808380127,0.24201995134353638,0.14812946319580078,0.36701810359954834,0.0,0.5505862236022949,0.33714979887008667,0.4187355041503906,0.12862592935562134,0.4147965908050537,0.29811686277389526,0.198924720287323,0.26800984144210815,0.18362122774124146,0.14300328493118286,0.17023682594299316,0.3426706790924072,0.31181633472442627,0.3674076199531555,0.21563035249710083,0.517829179763794,0.6018609404563904,0.07185739278793335,0.1956852674484253,0.6290887594223022,0.5266390442848206,0.12562203407287598,0.3128417134284973,0.6759470105171204,0.27168214321136475,0.5302976965904236,0.178288996219635,0.15935689210891724,0.10595160722732544,0.2935926914215088,0.3524371385574341,0.3596447706222534,0.16471737623214722,0.44671690464019775,0.306959331035614,0.2574304938316345,0.5516210794448853,0.25014495849609375
cxc_chemokine_receptor,0.7098413109779358,0.697109580039978,0.20172244310379028,0.7054482102394104,0.8006904125213623,0.8783632516860962,0.7926061749458313,0.572148859500885,0.573771059513092,0.5505862236022949,0.0,0.7611691951751709,0.1318507194519043,0.6792121529579163,0.8293607831001282,0.8487030863761902,0.7242406010627747,0.3441588878631592,0.6820354461669922,0.6935895085334778,0.7208230495452881,0.7572348713874817,0.7263805270195007,0.21984922885894775,0.7069599628448486,0.9323933720588684,0.4287445545196533,0.6224436163902283,0.7462714910507202,0.8900084495544434,0.22712337970733643,0.42496418952941895,0.521960437297821,0.12720751762390137,0.2789040803909302,0.05311828851699829,0.7288752198219299,0.7099431157112122,0.5205157995223999,0.5285780429840088,0.5211372971534729,0.46252596378326416,0.7153035998344421,0.11719173192977905,0.4183013439178467,0.8080167174339294,0.2881135940551758,0.8007311820983887
cytochrome_p450,0.4675394296646118,0.47878557443618774,0.6991901993751526,0.4731026291847229,0.5119753479957581,0.4238879680633545,0.47128599882125854,0.1890203356742859,0.5943700075149536,0.33714979887008667,0.7611691951751709,0.0,0.6293184757232666,0.3115605115890503,0.5150836110115051,0.3303617835044861,0.36226439476013184,0.47859281301498413,0.494823157787323,0.48015308380126953,0.1990445852279663,0.4482051134109497,0.3955519199371338,0.5779905915260315,0.49518883228302,0.7451810836791992,0.8124439120292664,0.33386874198913574,0.5035867691040039,0.8996451497077942,0.7372220158576965,0.33620500564575195,0.35835421085357666,0.8865299820899963,0.4822651147842407,0.7408806681632996,0.35764139890670776,0.38125109672546387,0.3333035111427307,0.5209445953369141,0.5797890424728394,0.5869966745376587,0.48654913902282715,0.6572998762130737,0.51754230260849,0.19674181938171387,0.7622040510177612,0.18218988180160522
