,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.012431502342224121,0.0954849123954773,0.042649149894714355,0.0417899489402771,0.04345673322677612,0.04352468252182007,0.050740957260131836,0.06593257188796997,0.0408022403717041,0.09802979230880737,0.043358445167541504,0.07447278499603271,0.02913147211074829,0.07776659727096558,0.036454975605010986,0.055561840534210205,0.06210809946060181,0.07149213552474976,0.047749221324920654,0.048930227756500244,0.06810528039932251,0.06120556592941284,0.07440125942230225,0.04599088430404663,0.17769038677215576,0.08931344747543335,0.03504526615142822,0.03547990322113037,0.11547291278839111,0.09582483768463135,0.056246042251586914,0.07331979274749756,0.12789815664291382,0.04981356859207153,0.09157264232635498,0.05804908275604248,0.05575293302536011,0.0397719144821167,0.06509912014007568,0.07146292924880981,0.07229083776473999,0.022227048873901367,0.07906627655029297,0.06623905897140503,0.04559528827667236,0.14061540365219116,0.041413843631744385
adamts_metallopeptidase,0.012431502342224121,0.0,0.08754634857177734,0.052812039852142334,0.04574620723724365,0.047412991523742676,0.043918609619140625,0.04641556739807129,0.06988883018493652,0.044758498668670654,0.09009122848510742,0.03903305530548096,0.06653422117233276,0.04156297445297241,0.07344120740890503,0.04888647794723511,0.05123645067214966,0.054169535636901855,0.07544839382171631,0.0398106575012207,0.048716068267822266,0.06790584325790405,0.056880176067352295,0.0664626955986023,0.049947142601013184,0.17055046558380127,0.0813748836517334,0.039001524448394775,0.02754133939743042,0.12265074253082275,0.0878862738609314,0.06020230054855347,0.07371371984481812,0.11995959281921387,0.04187500476837158,0.08363407850265503,0.055664896965026855,0.05970919132232666,0.044698119163513184,0.06905537843704224,0.07541918754577637,0.07624709606170654,0.022620975971221924,0.07112771272659302,0.05830049514770508,0.049551546573638916,0.1326768398284912,0.048762500286102295
adrenoceptor,0.0954849123954773,0.08754634857177734,0.0,0.08527570962905884,0.0657011866569519,0.06555461883544922,0.07307666540145874,0.06421387195587158,0.07899415493011475,0.07624316215515137,0.04456913471221924,0.05683135986328125,0.02101212739944458,0.07737898826599121,0.09123951196670532,0.08239084482192993,0.06903475522994995,0.03337681293487549,0.09359002113342285,0.06937313079833984,0.06651437282562256,0.08570414781570435,0.07467848062515259,0.025157928466796875,0.07843148708343506,0.12924569845199585,0.04432833194732666,0.07146519422531128,0.060005009174346924,0.20242685079574585,0.02406972646713257,0.08015727996826172,0.05358386039733887,0.07443749904632568,0.04567134380340576,0.038111984729766846,0.07346320152282715,0.0778508186340332,0.07484221458435059,0.08057010173797607,0.07610702514648438,0.07263588905334473,0.07325786352157593,0.025605618953704834,0.05585545301437378,0.07989013195037842,0.08715474605560303,0.0812261700630188
alcohol_dehydrogenase,0.042649149894714355,0.052812039852142334,0.08527570962905884,0.0,0.020555198192596436,0.02222198247909546,0.04567033052444458,0.03680753707885742,0.04469782114028931,0.019567489624023438,0.08782058954238892,0.02942502498626709,0.06426358222961426,0.013517677783966064,0.06383317708969116,0.017318665981292725,0.04162842035293579,0.05189889669418335,0.05025738477706909,0.028365135192871094,0.02866542339324951,0.04784047603607178,0.04727214574813843,0.06419205665588379,0.024756133556365967,0.16375696659088135,0.07910424470901489,0.013810515403747559,0.025270700454711914,0.15812206268310547,0.08561563491821289,0.03501129150390625,0.07546544075012207,0.11768895387649536,0.039604365825653076,0.08136343955993652,0.036814332008361816,0.03451818227767944,0.019507110118865967,0.04386436939239502,0.05022817850112915,0.051056087017059326,0.03852355480194092,0.06885707378387451,0.05557280778884888,0.0243605375289917,0.1304062008857727,0.023571491241455078
aldehyde_dehydrogenase,0.0417899489402771,0.04574620723724365,0.0657011866569519,0.020555198192596436,0.0,0.00889134407043457,0.025115132331848145,0.016252338886260986,0.03136718273162842,0.012501657009124756,0.06824606657028198,0.008869826793670654,0.044689059257507324,0.012658476829528809,0.04327797889709473,0.01767033338546753,0.021073222160339355,0.032324373722076416,0.0369267463684082,0.021299302577972412,0.017562150955200195,0.03747439384460449,0.026716947555541992,0.044617533683776855,0.012730300426483154,0.1432017683982849,0.05952972173690796,0.006744682788848877,0.018204867839813232,0.1572628617286682,0.06604111194610596,0.014456093311309814,0.054910242557525635,0.09811443090438843,0.020029842853546143,0.06178891658782959,0.01625913381576538,0.021187543869018555,0.009141027927398682,0.03053373098373413,0.03689754009246826,0.03772544860839844,0.03000122308731079,0.04928255081176758,0.03501760959625244,0.017294704914093018,0.11083167791366577,0.016505658626556396
aldo_keto_reductase,0.04345673322677612,0.047412991523742676,0.06555461883544922,0.02222198247909546,0.00889134407043457,0.0,0.02496856451034546,0.0161057710647583,0.022475838661193848,0.010688543319702148,0.0680994987487793,0.008723258972167969,0.04454249143600464,0.014325261116027832,0.04313141107559204,0.019337117671966553,0.02092665433883667,0.03217780590057373,0.028035402297973633,0.021265029907226562,0.008670806884765625,0.037596046924591064,0.026570379734039307,0.04447096586227417,0.01935708522796631,0.14305520057678223,0.057141661643981934,0.0084114670753479,0.019871652126312256,0.158625066280365,0.06589454412460327,0.023347437381744385,0.05476367473602295,0.09796786308288574,0.019883275032043457,0.061642348766326904,0.02515047788619995,0.012296199798583984,0.014108061790466309,0.02164238691329956,0.02800619602203369,0.028834104537963867,0.029854655265808105,0.04913598299026489,0.034871041774749756,0.01896148920059204,0.11068511009216309,0.01817244291305542
alkaline_phosphatase,0.04352468252182007,0.043918609619140625,0.07307666540145874,0.04567033052444458,0.025115132331848145,0.02496856451034546,0.0,0.013774514198303223,0.04744440317153931,0.03565710783004761,0.07562154531478882,0.01624530553817749,0.05206453800201416,0.03777360916137695,0.04944795370101929,0.042785465717315674,0.02844870090484619,0.03969985246658325,0.05300396680831909,0.028787076473236084,0.0259283185005188,0.045118093490600586,0.0179937481880188,0.05199301242828369,0.0378454327583313,0.13536858558654785,0.0669052004814148,0.03185981512069702,0.027737021446228027,0.15899759531021118,0.07341659069061279,0.02658015489578247,0.02979511022567749,0.10548990964889526,0.02740532159805298,0.06916439533233643,0.016964197158813477,0.03726476430892944,0.034256160259246826,0.04661095142364502,0.05297476053237915,0.053802669048309326,0.0212976336479187,0.056658029556274414,0.04239308834075928,0.03930407762527466,0.11820715665817261,0.04162079095840454
arachidonate_lipoxygenase,0.050740957260131836,0.04641556739807129,0.06421387195587158,0.03680753707885742,0.016252338886260986,0.0161057710647583,0.013774514198303223,0.0,0.03858160972595215,0.02679431438446045,0.06675875186920166,0.007382512092590332,0.043201744556427,0.028910815715789795,0.041790664196014404,0.033922672271728516,0.014837443828582764,0.030837059020996094,0.044141173362731934,0.019924283027648926,0.01706552505493164,0.03625530004501343,0.01875549554824829,0.04313021898269653,0.02898263931274414,0.1417144536972046,0.05804240703582764,0.022997021675109863,0.01887422800064087,0.16621387004852295,0.06455379724502563,0.0307084321975708,0.04356962442398071,0.0966271162033081,0.01854252815246582,0.06030160188674927,0.02401435375213623,0.028401970863342285,0.025393366813659668,0.03774815797805786,0.04411196708679199,0.04493987560272217,0.02851390838623047,0.047795236110687256,0.03353029489517212,0.0304412841796875,0.10934436321258545,0.03275799751281738
arf_gtpase,0.06593257188796997,0.06988883018493652,0.07899415493011475,0.04469782114028931,0.03136718273162842,0.022475838661193848,0.04744440317153931,0.03858160972595215,0.0,0.033164381980895996,0.08153903484344482,0.031199097633361816,0.057982027530670166,0.03680109977722168,0.035653531551361084,0.0418129563331604,0.04340249300003052,0.05465364456176758,0.015246450901031494,0.04374086856842041,0.031146645545959473,0.06007188558578491,0.049046218395233154,0.06694680452346802,0.041832923889160156,0.13557732105255127,0.034665822982788086,0.030887305736541748,0.042347490787506104,0.13614922761917114,0.0793340802192688,0.04582327604293823,0.0772395133972168,0.11140739917755127,0.042359113693237305,0.07508188486099243,0.0476263165473938,0.010179638862609863,0.036583900451660156,0.006968200206756592,0.005530357360839844,0.0063582658767700195,0.05233049392700195,0.06257551908493042,0.057346880435943604,0.04143732786178589,0.12412464618682861,0.04064828157424927
carbonic_anhydrase,0.0408022403717041,0.044758498668670654,0.07624316215515137,0.019567489624023438,0.012501657009124756,0.010688543319702148,0.03565710783004761,0.02679431438446045,0.033164381980895996,0.0,0.07878804206848145,0.019411802291870117,0.05523103475570679,0.01167076826095581,0.05381995439529419,0.01668262481689453,0.03161519765853882,0.04286634922027588,0.03872394561767578,0.020311594009399414,0.019359350204467773,0.03897356986999512,0.037258923053741455,0.05515950918197632,0.016702592372894287,0.15374374389648438,0.06783020496368408,0.005756974220275879,0.017217159271240234,0.15627515316009521,0.07658308744430542,0.02695775032043457,0.0654522180557251,0.10865640640258789,0.030571818351745605,0.07233089208602905,0.028760790824890137,0.022984743118286133,0.010640203952789307,0.03233093023300171,0.03869473934173584,0.039522647857666016,0.03047001361846924,0.05982452630996704,0.045559585094451904,0.01630699634552002,0.12137365341186523,0.015517950057983398
