,adam_metallopeptidase,adamts_metallopeptidase,adrenoceptor,alcohol_dehydrogenase,aldehyde_dehydrogenase,aldo_keto_reductase,alkaline_phosphatase,arachidonate_lipoxygenase,arf_gtpase,carbonic_anhydrase,cxc_chemokine_receptor,cytochrome_p450,dopamine_receptor,ectonucleotide_pyrophosphatase,ferritin,flavin_monooxygenase,globins,glutamate_metabotropic,glutaredoxin,glutathione_peroxidase,glutathione_s_transferase,guanylate_binding_protein,heme_oxygenase,histamine_receptor,histone_deacetylase_classI,histone_h4,hox,m14_carboxypeptidase,matrix_metalloproteinase,metallothionein,muscarinic_receptor,nadph_oxidase,nitric_oxide_synthase,olfactory_receptors,opsins,p2y_receptor,peroxidase,peroxiredoxin,phosphodiesterase,rab_gtpase,ras_gtpases,rho_gtpase,serine_protease,serotonin_receptor,steap_metalloreductase,sulfotransferase,taste2_receptor,udp_glucuronosyltransferase
adam_metallopeptidase,0.0,0.04681265354156494,0.2247018814086914,0.07220429182052612,0.10593712329864502,0.15509504079818726,0.11627280712127686,0.07374942302703857,0.1729627251625061,0.07991427183151245,0.23335576057434082,0.15812891721725464,0.1894148588180542,0.07412469387054443,0.11394965648651123,0.14645302295684814,0.08218508958816528,0.06993883848190308,0.07847553491592407,0.11834722757339478,0.11497688293457031,0.12557679414749146,0.08529448509216309,0.14183032512664795,0.0737299919128418,0.3765398859977722,0.18887674808502197,0.04204583168029785,0.146767258644104,0.15718936920166016,0.2423911690711975,0.060585737228393555,0.08911776542663574,0.3065555691719055,0.11401253938674927,0.2021089792251587,0.10536998510360718,0.08899027109146118,0.0460701584815979,0.15731507539749146,0.17093676328659058,0.1715250015258789,0.17002302408218384,0.17826080322265625,0.07874143123626709,0.09650671482086182,0.372996985912323,0.1413150429725647
adamts_metallopeptidase,0.04681265354156494,0.0,0.21818411350250244,0.09148132801055908,0.12521415948867798,0.17437207698822021,0.13554984331130981,0.09302645921707153,0.16644495725631714,0.09919130802154541,0.22683799266815186,0.1774059534072876,0.18289709091186523,0.09340173006057739,0.14916419982910156,0.1657300591468811,0.10146212577819824,0.06342107057571411,0.11493074893951416,0.15480244159698486,0.13425391912460327,0.14485383033752441,0.10457152128219604,0.13531255722045898,0.09302365779876709,0.37002211809158325,0.182358980178833,0.06132286787033081,0.16604429483413696,0.2040020227432251,0.23587340116500854,0.08361977338790894,0.10309362411499023,0.30003780126571655,0.1074947714805603,0.19559121131896973,0.12464702129364014,0.12544548511505127,0.08252537250518799,0.1507973074913025,0.1644189953804016,0.16500723361968994,0.1232103705406189,0.17174303531646729,0.09058350324630737,0.11578375101089478,0.36647921800613403,0.16059207916259766
adrenoceptor,0.2247018814086914,0.21818411350250244,0.0,0.19410556554794312,0.16037273406982422,0.2466369867324829,0.25245827436447144,0.2139323353767395,0.16963952779769897,0.2240470051765442,0.14355790615081787,0.29831182956695557,0.03528702259063721,0.23101216554641724,0.24651122093200684,0.2619197964668274,0.2228914499282837,0.15476304292678833,0.21103709936141968,0.22643709182739258,0.27276527881622314,0.2631416320800781,0.21830987930297852,0.08287155628204346,0.2062915563583374,0.3732166886329651,0.18210065364837646,0.19983422756195068,0.2850978374481201,0.3792949914932251,0.09305095672607422,0.1813722848892212,0.19443559646606445,0.1706705093383789,0.11068934202194214,0.15821248292922974,0.25850874185562134,0.20913201570510864,0.1786317229270935,0.15399187803268433,0.16761356592178345,0.16820180416107178,0.281446635723114,0.051103830337524414,0.1819254755973816,0.24277055263519287,0.32910048961639404,0.2982025146484375
alcohol_dehydrogenase,0.07220429182052612,0.09148132801055908,0.19410556554794312,0.0,0.033732831478118896,0.08289074897766113,0.10438543558120728,0.061862051486968994,0.1423664093017578,0.06802690029144287,0.20275944471359253,0.14624154567718506,0.1588185429573059,0.062237322330474854,0.09492307901382446,0.07424873113632202,0.0702977180480957,0.05091226100921631,0.03634160757064819,0.08061522245407104,0.10308951139450073,0.11155349016189575,0.06672173738479614,0.11123400926589966,0.05470341444015503,0.34386539459228516,0.1698501706123352,0.03015846014022827,0.13487988710403442,0.20961922407150269,0.21179485321044922,0.029107213020324707,0.06940728425979614,0.2759592533111572,0.08341622352600098,0.1715126633644104,0.0934826135635376,0.06728678941726685,0.027043581008911133,0.12671875953674316,0.14034044742584229,0.13885051012039185,0.16529422998428345,0.14766448736190796,0.056313514709472656,0.08461934328079224,0.3424006700515747,0.12942767143249512
aldehyde_dehydrogenase,0.10593712329864502,0.12521415948867798,0.16037273406982422,0.033732831478118896,0.0,0.08626425266265869,0.13811826705932617,0.09559488296508789,0.10863357782363892,0.10175973176956177,0.16902661323547363,0.17997437715530396,0.125085711479187,0.09597015380859375,0.12865591049194336,0.10798156261444092,0.1040305495262146,0.0846450924873352,0.07007443904876709,0.07811623811721802,0.13682234287261963,0.14528632164001465,0.10045456886291504,0.07750117778778076,0.08843624591827393,0.31221073865890503,0.2035830020904541,0.06389129161834717,0.16861271858215332,0.24335205554962158,0.17806202173233032,0.0628400444984436,0.10314011573791504,0.24222642183303833,0.04968339204788208,0.1377798318862915,0.1272154450416565,0.048759281635284424,0.06077641248703003,0.09298592805862427,0.10660761594772339,0.10719585418701172,0.19902706146240234,0.11393165588378906,0.09004634618759155,0.11835217475891113,0.3086678385734558,0.163160502910614
aldo_keto_reductase,0.15509504079818726,0.17437207698822021,0.2466369867324829,0.08289074897766113,0.08626425266265869,0.0,0.1872761845588684,0.14475280046463013,0.1948978304862976,0.150917649269104,0.2552908658981323,0.2291322946548462,0.2113499641418457,0.145128071308136,0.1778138279914856,0.15713948011398315,0.15318846702575684,0.13380300998687744,0.11378532648086548,0.11219710111618042,0.18598026037216187,0.19444423913955688,0.14961248636245728,0.16376543045043945,0.13759416341781616,0.37544727325439453,0.25274091958999634,0.1130492091178894,0.21777063608169556,0.2925099730491638,0.264326274394989,0.11199796199798584,0.15229803323745728,0.328490674495697,0.13594764471054077,0.2240440845489502,0.17637336254119873,0.08284014463424683,0.10993432998657227,0.17925018072128296,0.1867414116859436,0.17043238878250122,0.24818497896194458,0.20019590854644775,0.1392042636871338,0.16751009225845337,0.3949320912361145,0.21231842041015625
alkaline_phosphatase,0.11627280712127686,0.13554984331130981,0.25245827436447144,0.10438543558120728,0.13811826705932617,0.1872761845588684,0.0,0.10593056678771973,0.20071911811828613,0.1120954155921936,0.26111215353012085,0.1903100609779358,0.21717125177383423,0.07528316974639893,0.16206830739974976,0.1786341667175293,0.11436623334884644,0.0976952314376831,0.12783485651016235,0.16770654916763306,0.14715802669525146,0.1577579379081726,0.11747562885284424,0.16958671808242798,0.10592776536941528,0.40429627895355225,0.216633141040802,0.074226975440979,0.17894840240478516,0.2536877393722534,0.27014756202697754,0.09652388095855713,0.13682395219802856,0.33431196212768555,0.1417689323425293,0.22986537218093872,0.13755112886428833,0.13834959268569946,0.09542948007583618,0.18507146835327148,0.1986931562423706,0.19928139448165894,0.20936274528503418,0.20601719617843628,0.12373018264770508,0.12868785858154297,0.400753378868103,0.1424735188484192
arachidonate_lipoxygenase,0.07374942302703857,0.09302645921707153,0.2139323353767395,0.061862051486968994,0.09559488296508789,0.14475280046463013,0.10593056678771973,0.0,0.1621931791305542,0.06957203149795532,0.22258621454238892,0.08437949419021606,0.1786453127861023,0.0637824535369873,0.10318011045455933,0.13611078262329102,0.07184284925460815,0.05916929244995117,0.06770598888397217,0.10757768154144287,0.10463464260101318,0.11523455381393433,0.07495224475860596,0.13106077909469604,0.06296044588088989,0.3657703399658203,0.17810720205307007,0.03170359134674072,0.13642501831054688,0.21116435527801514,0.2316216230392456,0.03565186262130737,0.07595193386077881,0.2957860231399536,0.10324299335479736,0.1913394331932068,0.060284197330474854,0.07822072505950928,0.035300612449645996,0.14654552936553955,0.16016721725463867,0.160755455493927,0.1668393611907959,0.16749125719070435,0.06285816431045532,0.08616447448730469,0.3622274398803711,0.13097280263900757
arf_gtpase,0.1729627251625061,0.16644495725631714,0.16963952779769897,0.1423664093017578,0.10863357782363892,0.1948978304862976,0.20071911811828613,0.1621931791305542,0.0,0.1723078489303589,0.1782934069633484,0.24657267332077026,0.13435250520706177,0.17927300930023193,0.19477206468582153,0.2101806402206421,0.1711522936820984,0.10302388668060303,0.12935584783554077,0.08508223295211792,0.22102612257003784,0.21140247583389282,0.1665707230567932,0.08676797151565552,0.1545524001121521,0.21069210767745972,0.1545034646987915,0.14809507131576538,0.23335868120193481,0.3275558352470398,0.18732881546020508,0.1296331286430359,0.14269644021987915,0.2514932155609131,0.058950185775756836,0.14704662561416626,0.20676958560943604,0.11443918943405151,0.1268925666809082,0.01564764976501465,0.02122741937637329,0.02684694528579712,0.2297074794769287,0.12319844961166382,0.1301863193511963,0.19103139638900757,0.31793463230133057,0.2464633584022522
carbonic_anhydrase,0.07991427183151245,0.09919130802154541,0.2240470051765442,0.06802690029144287,0.10175973176956177,0.150917649269104,0.1120954155921936,0.06957203149795532,0.1723078489303589,0.0,0.2327008843421936,0.1539515256881714,0.18875998258590698,0.06994730234146118,0.11329478025436401,0.1422756314277649,0.07800769805908203,0.06928396224975586,0.07782065868377686,0.11769235134124756,0.11079949140548706,0.1213994026184082,0.08111709356307983,0.14117544889450073,0.06956923007965088,0.375885009765625,0.18822187185287476,0.0378684401512146,0.14258986711502075,0.217329204082489,0.2417362928390503,0.04747265577316284,0.08777272701263428,0.3059006929397583,0.11335766315460205,0.20145410299301147,0.10119259357452393,0.08833539485931396,0.045415282249450684,0.15666019916534424,0.17028188705444336,0.1708701252937317,0.17300420999526978,0.17760592699050903,0.07467895746231079,0.09232932329177856,0.3723421096801758,0.13713765144348145
